a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,p16,r17,s18,t19,u20,v21,w22,x23,y24,z25,aa26,bb27,cc28,dd29,ee30,ff31,gg32,hh33,ii34,jj35,kk36,ll37,mm38,nn39,oo40,pp41,qq42,rr43,ss44,tt45,uu46,vv47,ww48,xx49,yy50,zz51,aaa52,bbb53,ccc54,ddd55,eee66,
weapon_reticle,MPUI_RETICLE_SCOPE_10,sudaev ret10_scope,0,weapon_attachment_ret10_scope,MPUI_RETICLE_SCOPE_10_DESC,,,,,0,0,0,0,0,0,0,0,0x494F410,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12283,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_02,sudaev ret2_lens,0,weapon_attachment_ret02_lens,MPUI_RETICLE_LENS_02_DESC,,,,,0,0,0,0,0,0,0,0,0x494F430,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12284,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_02,sudaev ret2_reflex,0,weapon_attachment_ret02_reflex,MPUI_RETICLE_REFLEX_02_DESC,,,,,0,0,0,0,0,0,0,0,0x494F2F0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12285,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_02,sudaev ret2_scope,0,weapon_attachment_ret02_scope,MPUI_RETICLE_SCOPE_02_DESC,,,,,0,0,0,0,0,0,0,0,0x494F390,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12286,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_03,sudaev ret3_lens,0,weapon_attachment_ret03_lens,MPUI_RETICLE_LENS_03_DESC,,,,,0,0,0,0,0,0,0,0,0x494F440,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12287,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_03,sudaev ret3_reflex,0,weapon_attachment_ret03_reflex,MPUI_RETICLE_REFLEX_03_DESC,,,,,0,0,0,0,0,0,0,0,0x494F300,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12288,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_03,sudaev ret3_scope,0,weapon_attachment_ret03_scope,MPUI_RETICLE_SCOPE_03_DESC,,,,,0,0,0,0,0,0,0,0,0x494F3A0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12289,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_04,sudaev ret4_lens,0,weapon_attachment_ret04_lens,MPUI_RETICLE_LENS_04_DESC,,,,,0,0,0,0,0,0,0,0,0x494F450,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12290,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_04,sudaev ret4_reflex,0,weapon_attachment_ret04_reflex,MPUI_RETICLE_REFLEX_04_DESC,,,,,0,0,0,0,0,0,0,0,0x494F310,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12291,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_04,sudaev ret4_scope,0,weapon_attachment_ret04_scope,MPUI_RETICLE_SCOPE_04_DESC,,,,,0,0,0,0,0,0,0,0,0x494F3B0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12292,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_05,sudaev ret5_lens,0,weapon_attachment_ret05_lens,MPUI_RETICLE_LENS_05_DESC,,,,,0,0,0,0,0,0,0,0,0x494F460,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12293,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_05,sudaev ret5_reflex,0,weapon_attachment_ret05_reflex,MPUI_RETICLE_REFLEX_05_DESC,,,,,0,0,0,0,0,0,0,0,0x494F320,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12294,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_05,sudaev ret5_scope,0,weapon_attachment_ret05_scope,MPUI_RETICLE_SCOPE_05_DESC,,,,,0,0,0,0,0,0,0,0,0x494F3C0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12295,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_06,sudaev ret6_lens,0,weapon_attachment_ret06_lens,MPUI_RETICLE_LENS_06_DESC,,,,,0,0,0,0,0,0,0,0,0x494F470,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12296,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_06,sudaev ret6_reflex,0,weapon_attachment_ret06_reflex,MPUI_RETICLE_REFLEX_06_DESC,,,,,0,0,0,0,0,0,0,0,0x494F330,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12297,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_06,sudaev ret6_scope,0,weapon_attachment_ret12_scope,MPUI_RETICLE_SCOPE_06_DESC,,,,,0,0,0,0,0,0,0,0,0x494F3D0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12298,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_07,sudaev ret7_lens,0,weapon_attachment_ret07_lens,MPUI_RETICLE_LENS_07_DESC,,,,,0,0,0,0,0,0,0,0,0x494F480,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12299,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_07,sudaev ret7_reflex,0,weapon_attachment_ret07_reflex,MPUI_RETICLE_REFLEX_07_DESC,,,,,0,0,0,0,0,0,0,0,0x494F340,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12300,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_07,sudaev ret7_scope,0,weapon_attachment_ret07_scope,MPUI_RETICLE_SCOPE_07_DESC,,,,,0,0,0,0,0,0,0,0,0x494F3E0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12301,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_08,sudaev ret8_lens,0,weapon_attachment_ret08_lens,MPUI_RETICLE_LENS_08_DESC,,,,,0,0,0,0,0,0,0,0,0x494F490,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12302,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_08,sudaev ret8_reflex,0,weapon_attachment_ret08_reflex,MPUI_RETICLE_REFLEX_08_DESC,,,,,0,0,0,0,0,0,0,0,0x494F350,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12303,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_08,sudaev ret8_scope,0,weapon_attachment_ret08_scope,MPUI_RETICLE_SCOPE_08_DESC,,,,,0,0,0,0,0,0,0,0,0x494F3F0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12304,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_09,sudaev ret9_lens,0,weapon_attachment_ret09_lens,MPUI_RETICLE_LENS_09_DESC,,,,,0,0,0,0,0,0,0,0,0x494F4A0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12305,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_09,sudaev ret9_reflex,0,weapon_attachment_ret09_reflex,MPUI_RETICLE_REFLEX_09_DESC,,,,,0,0,0,0,0,0,0,0,0x494F360,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12306,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_SCOPE_09,sudaev ret9_scope,0,weapon_attachment_ret09_scope,MPUI_RETICLE_SCOPE_09_DESC,,,,,0,0,0,0,0,0,0,0,0x494F400,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12307,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_01,svt40 ret1_lens,0,weapon_attachment_ret01_lens,MPUI_RETICLE_LENS_01_DESC,,,,,0,0,0,0,0,0,0,0,0x4902420,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3187,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_01,svt40 ret1_reflex,0,weapon_attachment_ret01_reflex,MPUI_RETICLE_REFLEX_01_DESC,,,,,0,0,0,0,0,0,0,0,0x49022E0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3188,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_01,svt40 ret1_scope,0,weapon_attachment_ret01_scope,MPUI_RETICLE_SCOPE_01_DESC,,,,,0,0,0,0,0,0,0,0,0x4902380,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3189,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_10,svt40 ret10_lens,0,weapon_attachment_ret10_lens,MPUI_RETICLE_LENS_10_DESC,,,,,0,0,0,0,0,0,0,0,0x49024B0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3190,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_10,svt40 ret10_reflex,0,weapon_attachment_ret10_reflex,MPUI_RETICLE_REFLEX_10_DESC,,,,,0,0,0,0,0,0,0,0,0x4902370,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3191,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_10,svt40 ret10_scope,0,weapon_attachment_ret10_scope,MPUI_RETICLE_SCOPE_10_DESC,,,,,0,0,0,0,0,0,0,0,0x4902410,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3192,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_02,svt40 ret2_lens,0,weapon_attachment_ret02_lens,MPUI_RETICLE_LENS_02_DESC,,,,,0,0,0,0,0,0,0,0,0x4902430,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3193,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_02,svt40 ret2_reflex,0,weapon_attachment_ret02_reflex,MPUI_RETICLE_REFLEX_02_DESC,,,,,0,0,0,0,0,0,0,0,0x49022F0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3194,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_02,svt40 ret2_scope,0,weapon_attachment_ret02_scope,MPUI_RETICLE_SCOPE_02_DESC,,,,,0,0,0,0,0,0,0,0,0x4902390,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3195,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_03,svt40 ret3_lens,0,weapon_attachment_ret03_lens,MPUI_RETICLE_LENS_03_DESC,,,,,0,0,0,0,0,0,0,0,0x4902440,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3196,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_03,svt40 ret3_reflex,0,weapon_attachment_ret03_reflex,MPUI_RETICLE_REFLEX_03_DESC,,,,,0,0,0,0,0,0,0,0,0x4902300,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3197,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_03,svt40 ret3_scope,0,weapon_attachment_ret03_scope,MPUI_RETICLE_SCOPE_03_DESC,,,,,0,0,0,0,0,0,0,0,0x49023A0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3198,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_04,svt40 ret4_lens,0,weapon_attachment_ret04_lens,MPUI_RETICLE_LENS_04_DESC,,,,,0,0,0,0,0,0,0,0,0x4902450,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3199,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_04,svt40 ret4_reflex,0,weapon_attachment_ret04_reflex,MPUI_RETICLE_REFLEX_04_DESC,,,,,0,0,0,0,0,0,0,0,0x4902310,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3200,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_04,svt40 ret4_scope,0,weapon_attachment_ret04_scope,MPUI_RETICLE_SCOPE_04_DESC,,,,,0,0,0,0,0,0,0,0,0x49023B0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3201,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_05,svt40 ret5_lens,0,weapon_attachment_ret05_lens,MPUI_RETICLE_LENS_05_DESC,,,,,0,0,0,0,0,0,0,0,0x4902460,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3202,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_05,svt40 ret5_reflex,0,weapon_attachment_ret05_reflex,MPUI_RETICLE_REFLEX_05_DESC,,,,,0,0,0,0,0,0,0,0,0x4902320,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3203,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_05,svt40 ret5_scope,0,weapon_attachment_ret05_scope,MPUI_RETICLE_SCOPE_05_DESC,,,,,0,0,0,0,0,0,0,0,0x49023C0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3204,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_06,svt40 ret6_lens,0,weapon_attachment_ret06_lens,MPUI_RETICLE_LENS_06_DESC,,,,,0,0,0,0,0,0,0,0,0x4902470,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3205,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_06,svt40 ret6_reflex,0,weapon_attachment_ret06_reflex,MPUI_RETICLE_REFLEX_06_DESC,,,,,0,0,0,0,0,0,0,0,0x4902330,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3206,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_06,svt40 ret6_scope,0,weapon_attachment_ret12_scope,MPUI_RETICLE_SCOPE_06_DESC,,,,,0,0,0,0,0,0,0,0,0x49023D0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3207,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_07,svt40 ret7_lens,0,weapon_attachment_ret07_lens,MPUI_RETICLE_LENS_07_DESC,,,,,0,0,0,0,0,0,0,0,0x4902480,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3208,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_07,svt40 ret7_reflex,0,weapon_attachment_ret07_reflex,MPUI_RETICLE_REFLEX_07_DESC,,,,,0,0,0,0,0,0,0,0,0x4902340,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3209,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_07,svt40 ret7_scope,0,weapon_attachment_ret07_scope,MPUI_RETICLE_SCOPE_07_DESC,,,,,0,0,0,0,0,0,0,0,0x49023E0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3210,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_08,svt40 ret8_lens,0,weapon_attachment_ret08_lens,MPUI_RETICLE_LENS_08_DESC,,,,,0,0,0,0,0,0,0,0,0x4902490,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3211,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_08,svt40 ret8_reflex,0,weapon_attachment_ret08_reflex,MPUI_RETICLE_REFLEX_08_DESC,,,,,0,0,0,0,0,0,0,0,0x4902350,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3212,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_08,svt40 ret8_scope,0,weapon_attachment_ret08_scope,MPUI_RETICLE_SCOPE_08_DESC,,,,,0,0,0,0,0,0,0,0,0x49023F0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3213,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_09,svt40 ret9_lens,0,weapon_attachment_ret09_lens,MPUI_RETICLE_LENS_09_DESC,,,,,0,0,0,0,0,0,0,0,0x49024A0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3214,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_09,svt40 ret9_reflex,0,weapon_attachment_ret09_reflex,MPUI_RETICLE_REFLEX_09_DESC,,,,,0,0,0,0,0,0,0,0,0x4902360,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3215,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_SCOPE_09,svt40 ret9_scope,0,weapon_attachment_ret09_scope,MPUI_RETICLE_SCOPE_09_DESC,,,,,0,0,0,0,0,0,0,0,0x4902400,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3216,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_01,thompson ret1_lens,0,weapon_attachment_ret01_lens,MPUI_RETICLE_LENS_01_DESC,,,,,0,0,0,0,0,0,0,0,0x4917420,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3217,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_01,thompson ret1_reflex,0,weapon_attachment_ret01_reflex,MPUI_RETICLE_REFLEX_01_DESC,,,,,0,0,0,0,0,0,0,0,0x49172E0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3218,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_10,thompson ret10_lens,0,weapon_attachment_ret10_lens,MPUI_RETICLE_LENS_10_DESC,,,,,0,0,0,0,0,0,0,0,0x49174B0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3219,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_10,thompson ret10_reflex,0,weapon_attachment_ret10_reflex,MPUI_RETICLE_REFLEX_10_DESC,,,,,0,0,0,0,0,0,0,0,0x4917370,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3220,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_02,thompson ret2_lens,0,weapon_attachment_ret02_lens,MPUI_RETICLE_LENS_02_DESC,,,,,0,0,0,0,0,0,0,0,0x4917430,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3221,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_02,thompson ret2_reflex,0,weapon_attachment_ret02_reflex,MPUI_RETICLE_REFLEX_02_DESC,,,,,0,0,0,0,0,0,0,0,0x49172F0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3222,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_03,thompson ret3_lens,0,weapon_attachment_ret03_lens,MPUI_RETICLE_LENS_03_DESC,,,,,0,0,0,0,0,0,0,0,0x4917440,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3223,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_03,thompson ret3_reflex,0,weapon_attachment_ret03_reflex,MPUI_RETICLE_REFLEX_03_DESC,,,,,0,0,0,0,0,0,0,0,0x4917300,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3224,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_04,thompson ret4_lens,0,weapon_attachment_ret04_lens,MPUI_RETICLE_LENS_04_DESC,,,,,0,0,0,0,0,0,0,0,0x4917450,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3225,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_04,thompson ret4_reflex,0,weapon_attachment_ret04_reflex,MPUI_RETICLE_REFLEX_04_DESC,,,,,0,0,0,0,0,0,0,0,0x4917310,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3226,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_05,thompson ret5_lens,0,weapon_attachment_ret05_lens,MPUI_RETICLE_LENS_05_DESC,,,,,0,0,0,0,0,0,0,0,0x4917460,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3227,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_05,thompson ret5_reflex,0,weapon_attachment_ret05_reflex,MPUI_RETICLE_REFLEX_05_DESC,,,,,0,0,0,0,0,0,0,0,0x4917320,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3228,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_06,thompson ret6_lens,0,weapon_attachment_ret06_lens,MPUI_RETICLE_LENS_06_DESC,,,,,0,0,0,0,0,0,0,0,0x4917470,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3229,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_06,thompson ret6_reflex,0,weapon_attachment_ret06_reflex,MPUI_RETICLE_REFLEX_06_DESC,,,,,0,0,0,0,0,0,0,0,0x4917330,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3230,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_07,thompson ret7_lens,0,weapon_attachment_ret07_lens,MPUI_RETICLE_LENS_07_DESC,,,,,0,0,0,0,0,0,0,0,0x4917480,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3231,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_07,thompson ret7_reflex,0,weapon_attachment_ret07_reflex,MPUI_RETICLE_REFLEX_07_DESC,,,,,0,0,0,0,0,0,0,0,0x4917340,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3232,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_08,thompson ret8_lens,0,weapon_attachment_ret08_lens,MPUI_RETICLE_LENS_08_DESC,,,,,0,0,0,0,0,0,0,0,0x4917490,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3233,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_08,thompson ret8_reflex,0,weapon_attachment_ret08_reflex,MPUI_RETICLE_REFLEX_08_DESC,,,,,0,0,0,0,0,0,0,0,0x4917350,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3234,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_09,thompson ret9_lens,0,weapon_attachment_ret09_lens,MPUI_RETICLE_LENS_09_DESC,,,,,0,0,0,0,0,0,0,0,0x49174A0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3235,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_REFLEX_09,thompson ret9_reflex,0,weapon_attachment_ret09_reflex,MPUI_RETICLE_REFLEX_09_DESC,,,,,0,0,0,0,0,0,0,0,0x4917360,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,3236,,,,,,Gold,
weapon_reticle,MPUI_RETICLE_LENS_01,tokyo ret1_lens,0,weapon_attachment_ret01_lens,MPUI_RETICLE_LENS_01_DESC,,,,,0,0,0,0,0,0,0,0,0x4953420,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12308,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_01,tokyo ret1_reflex,0,weapon_attachment_ret01_reflex,MPUI_RETICLE_REFLEX_01_DESC,,,,,0,0,0,0,0,0,0,0,0x49532E0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12309,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_10,tokyo ret10_lens,0,weapon_attachment_ret10_lens,MPUI_RETICLE_LENS_10_DESC,,,,,0,0,0,0,0,0,0,0,0x49534B0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12310,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_10,tokyo ret10_reflex,0,weapon_attachment_ret10_reflex,MPUI_RETICLE_REFLEX_10_DESC,,,,,0,0,0,0,0,0,0,0,0x4953370,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12311,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_02,tokyo ret2_lens,0,weapon_attachment_ret02_lens,MPUI_RETICLE_LENS_02_DESC,,,,,0,0,0,0,0,0,0,0,0x4953430,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12312,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_02,tokyo ret2_reflex,0,weapon_attachment_ret02_reflex,MPUI_RETICLE_REFLEX_02_DESC,,,,,0,0,0,0,0,0,0,0,0x49532F0,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12313,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_03,tokyo ret3_lens,0,weapon_attachment_ret03_lens,MPUI_RETICLE_LENS_03_DESC,,,,,0,0,0,0,0,0,0,0,0x4953440,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12314,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_03,tokyo ret3_reflex,0,weapon_attachment_ret03_reflex,MPUI_RETICLE_REFLEX_03_DESC,,,,,0,0,0,0,0,0,0,0,0x4953300,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12315,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_04,tokyo ret4_lens,0,weapon_attachment_ret04_lens,MPUI_RETICLE_LENS_04_DESC,,,,,0,0,0,0,0,0,0,0,0x4953450,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12316,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_REFLEX_04,tokyo ret4_reflex,0,weapon_attachment_ret04_reflex,MPUI_RETICLE_REFLEX_04_DESC,,,,,0,0,0,0,0,0,0,0,0x4953310,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12317,,,,,,MTX8,
weapon_reticle,MPUI_RETICLE_LENS_05,tokyo ret5_lens,0,weapon_attachment_ret05_lens,MPUI_RETICLE_LENS_05_DESC,,,,,0,0,0,0,0,0,0,0,0x4953460,,X,,0,,0,0,,,,0,,,,,1,,,,,,,,0,0,0,0,,,0,0,12318,,,,,,MTX8,
