model,category,-idIndex,primaryid,collision,transient override,-lobmodel,viewmodel,-worldmat,-viewmat,group1,group2,group3,group4,group5,group6,group7,group8,productionLevel,
usa_m_tankerjacket_base,shirt,,6,1,shirt,,player_usa_m_tanker_s1_base,,,!female,s1,,,,,,,,
usa_f_tankerjacket_base,shirt,,6,1,shirt,,player_usa_f_tanker_s1_base,,,female,fs1,,,,,,,,
usa_m_tankerjacket_base,shirt,,6,1,shirt,,player_usa_m_tanker_s2_base,,,!female,s2,,,,,,,,
usa_m_tankerjacket_base,shirt,,6,1,shirt,,player_usa_m_tanker_s3_base,,,!female,s3,,,,,,,,
usa_f_tankerjacket_base,shirt,,6,1,shirt,,player_usa_f_tanker_s2_base,,,female,fs2,,,,,,,,
usa_f_tankerjacket_base,shirt,,6,1,shirt,,player_usa_f_tanker_s2_base,,,female,fs3,,,,,,,,
usa_m_tankerjacket_base,shirt,,6,1,shirt,,player_usa_m_tanker_s2_base,,,s4,!female,,,,,,,,
usa_m_rosie_chest_base,shirt,,7,1,Shirt,,player_usa_m_rosie_s1_base,,,!female,s1,,,,,,,,
usa_f_rosie_chest_base,shirt,,7,1,Shirt,,player_usa_f_rosie_s1_base,,,female,fs1,,,,,,,,
usa_f_rosie_chest_base,shirt,,7,1,Shirt,,player_usa_f_rosie_s2_base,,,fs2,female,,,,,,,,
usa_m_rosie_chest_base,shirt,,7,1,Shirt,,player_usa_m_rosie_s2_base,,,s2,!female,,,,,,,,
usa_m_rosie_chest_base,shirt,,7,1,Shirt,,player_usa_m_rosie_s3_base,,,s3,!female,,,,,,,,
usa_f_rosie_chest_base,shirt,,7,0,Shirt,,player_usa_f_rosie_s2_base,,,female,fs3,,,,,,,,
usa_m_rosie_chest_base,shirt,,7,0,Shirt,,player_usa_m_rosie_s2_base,,,s4,!female,,,,,,,,
usa_f_kapokparka_base,shirt,,8,1,Shirt,,player_usa_m_kapok_s1_base,,,female,fs1,,,,,,,,
usa_m_kapokparka_base,shirt,,8,1,Shirt,,player_usa_m_kapok_s1_base,,,!female,s1,,,,,,,,
usa_f_kapokparka_base,shirt,,8,1,Shirt,,player_usa_f_kapok_s2_base,,,fs2,female,,,,,,,,
usa_m_kapokparka_base,shirt,,8,1,Shirt,,player_usa_m_kapok_s2_base,,,s2,!female,,,,,,,,
usa_m_kapokparka_base,shirt,,8,1,Shirt,,player_usa_m_kapok_s3_base,,,s3,!female,,,,,,,,
usa_f_kapokparka_base,shirt,,8,1,Shirt,,player_usa_f_kapok_s2_base,,,female,fs3,,,,,,,,
usa_m_kapokparka_base,shirt,,8,1,Shirt,,player_usa_m_kapok_s2_base,,,s4,!female,,,,,,,,
eng_f_aertexshirt_base,shirt,,9,1,shirt,,player_eng_f_drat_s1_base,,,female,fs1,,,,,,,,
eng_m_aertexshirt_base,shirt,,9,1,none,,player_eng_m_drat_s1_base,,,!female,s1,,,,,,,,
eng_f_aertexshirt_base,shirt,,9,1,shirt,,player_eng_f_drat_s2_base,,,female,fs2,,,,,,,,
eng_m_aertexshirt_base,shirt,,9,1,none,,player_eng_m_drat_s2_base,,,!female,s2,,,,,,,,
eng_m_aertexshirt_base,shirt,,9,1,none,,player_eng_m_drat_s3_base,,,!female,s3,,,,,,,,
eng_f_aertexshirt_base,shirt,,9,1,none,,player_eng_f_drat_s2_base,,,female,fs3,,,,,,,,
eng_m_aertexshirt_base,shirt,,9,1,none,,player_eng_m_drat_s2_base,,,s4,!female,,,,,,,,
eng_f_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_f_drat_s1_base,,,female,fs1,,,,,,,,
eng_m_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_m_drat_s1_base,,,!female,s1,,,,,,,,
eng_f_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_f_drat_s2_base,,,fs2,female,,,,,,,,
eng_m_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_m_drat_s2_base,,,s2,!female,,,,,,,,
eng_m_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_m_drat_s3_base,,,s3,!female,,,,,,,,
eng_f_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_f_drat_s2_base,,,female,fs3,,,,,,,,
eng_m_atsjerkin_base,shirt,,10,1,Shirt,,player_eng_m_drat_s2_base,,,s4,!female,,,,,,,,
eng_m_p37tunic_base,shirt,,11,1,Shirt,,player_eng_m_rmc_s1_base,,,!female,s1,,,,,,,,
eng_f_p37tunic_base,shirt,,11,1,Shirt,,player_eng_f_rmc_s1_base,,,female,fs1,,,,,,,,
eng_f_p37tunic_base,shirt,,11,1,Shirt,,player_eng_f_rmc_s2_base,,,fs2,female,,,,,,,,
eng_m_p37tunic_base,shirt,,11,1,Shirt,,player_eng_m_rmc_s2_base,,,s2,!female,,,,,,,,
eng_m_p37tunic_base,shirt,,11,1,Shirt,,player_eng_m_rmc_s3_base,,,s3,!female,,,,,,,,
eng_f_p37tunic_base,shirt,,11,1,Shirt,,player_eng_f_rmc_s2_base,,,female,fs3,,,,,,,,
eng_m_p37tunic_base,shirt,,11,1,Shirt,,player_eng_m_rmc_s2_base,,,s4,!female,,,,,,,,
net_m_m23jacket_base,shirt,,12,1,shirt,,player_net_m_infantry_s1_base,,,!female,s1,,,,,,,,
net_f_m23jacket_base,shirt,,12,1,shirt,,player_net_f_infantry_s1_base,,,female,fs1,,,,,,,,
net_m_m23jacket_base,shirt,,12,1,shirt,,player_net_m_infantry_s2_base,,,!female,s2,,,,,,,,
net_m_m23jacket_base,shirt,,12,1,shirt,,player_net_m_infantry_s3_base,,,!female,s3,,,,,,,,
net_f_m23jacket_base,shirt,,12,1,shirt,,player_net_f_infantry_s2_base,,,female,fs2,,,,,,,,
net_f_m23jacket_base,shirt,,12,1,shirt,,player_net_f_infantry_s2_base,,,female,fs3,,,,,,,,
net_m_m23jacket_base,shirt,,12,1,shirt,,player_net_m_infantry_s2_base,,,!female,s4,,,,,,,,
can_f_ghillietop_base,shirt,,13,1,shirt,,player_eng_f_ghillie_s1_base,,,female,fs1,,,,,,,,
can_m_ghillietop_base,shirt,,13,1,shirt,,player_eng_m_ghillie_s1_base,,,!female,s1,,,,,,,,
can_f_ghillietop_base,shirt,,13,1,shirt,,player_eng_f_ghillie_s2_base,,,female,fs2,,,,,,,,
can_m_ghillietop_base,shirt,,13,1,shirt,,player_eng_m_ghillie_s2_base,,,s2,!female,,,,,,,,
can_m_ghillietop_base,shirt,,13,1,shirt,,player_eng_m_ghillie_s3_base,,,s3,!female,,,,,,,,
can_f_ghillietop_base,shirt,,13,1,shirt,,player_eng_f_ghillie_s2_base,,,female,fs3,,,,,,,,
can_m_ghillietop_base,shirt,,13,1,shirt,,player_eng_m_ghillie_s2_base,,,s4,!female,,,,,,,,
can_f_p7jacket_base,shirt,,14,1,Shirt,,player_eng_f_blackwatch_s1_base,,,female,fs1,,,,,,,,
can_m_p7jacket_base,shirt,,14,1,Shirt,,player_eng_m_blackwatch_s1_base,,,!female,s1,,,,,,,,
can_f_p7jacket_base,shirt,,14,1,Shirt,,player_eng_f_blackwatch_s1_base,,,fs2,female,,,,,,,,
can_m_p7jacket_base,shirt,,14,1,Shirt,,player_eng_m_blackwatch_s2_base,,,s2,!female,,,,,,,,
can_m_p7jacket_base,shirt,,14,1,Shirt,,player_eng_m_blackwatch_s3_base,,,s3,!female,,,,,,,,
can_f_p7jacket_base,shirt,,14,1,Shirt,,player_eng_f_blackwatch_s2_base,,,female,fs3,,,,,,,,
can_m_p7jacket_base,shirt,,14,1,Shirt,,player_eng_m_blackwatch_s2_base,,,s4,!female,,,,,,,,
fra_f_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_f_resistance_s1_base,,,female,fs1,,,,,,,,
fra_m_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_m_resistance_s1_base,,,!female,s1,,,,,,,,
fra_f_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_f_resistance_s2_base,,,fs2,female,,,,,,,,
fra_m_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_m_resistance_s2_base,,,s2,!female,,,,,,,,
fra_m_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_m_resistance_s3_base,,,s3,!female,,,,,,,,
fra_f_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_f_resistance_s3_base,,,female,fs3,,,,,,,,
fra_m_resistance_jacket_base,shirt,,15,1,Shirt,,player_fra_m_resistance_s4_base,,,s4,!female,,,,,,,,
fra_f_m20capote_base,shirt,,16,1,shirt,,player_fra_f_medic_s1_base,,,female,fs1,,,,,,,,
fra_m_m20capote_base,shirt,,16,1,shirt,,player_fra_m_medic_s1_base,,,!female,s1,,,,,,,,
fra_m_m20capote_base,shirt,,16,1,shirt,,player_fra_m_medic_s2_base,,,!female,s2,,,,,,,,
fra_m_m20capote_base,shirt,,16,1,shirt,,player_fra_m_medic_s3_base,,,!female,s3,,,,,,,,
fra_f_m20capote_base,shirt,,16,1,shirt,,player_fra_f_medic_s2_base,,,female,fs2,,,,,,,,
fra_f_m20capote_base,shirt,,16,1,shirt,,player_fra_f_medic_s2_base,,,female,fs3,,,,,,,,
fra_m_m20capote_base,shirt,,16,1,shirt,,player_fra_m_medic_s2_base,,,s4,!female,,,,,,,,
rus_m_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_m_naval_s1_base,,,!female,s1,,,,,,,,
rus_f_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_f_naval_s1_base,,,female,fs1,,,,,,,,
rus_f_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_f_naval_s2_base,,,fs2,female,,,,,,,,
rus_m_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_m_naval_s2_base,,,s2,!female,,,,,,,,
rus_m_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_m_naval_s3_base,,,s3,!female,,,,,,,,
rus_f_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_f_naval_s2_base,,,female,fs3,,,,,,,,
rus_m_navalmidshirt_base,shirt,,17,1,shirt,,player_rus_m_naval_s2_base,,,s4,!female,,,,,,,,
rus_f_m35jacket_base,shirt,,18,1,shirt,,player_rus_f_infantry_s1_base,,,female,fs1,,,,,,,,
rus_m_m35jacket_base,shirt,,18,1,shirt,,player_rus_m_infantry_s1_base,,,!female,s1,,,,,,,,
rus_f_m35jacket_base,shirt,,18,1,shirt,,player_rus_f_infantry_s2_base,,,female,fs2,,,,,,,,
rus_m_m35jacket_base,shirt,,18,1,shirt,,player_rus_m_infantry_s2_base,,,!female,s2,,,,,,,,
rus_m_m35jacket_base,shirt,,18,1,shirt,,player_rus_m_infantry_s3_base,,,!female,s3,,,,,,,,
rus_f_m35jacket_base,shirt,,18,1,shirt,,player_rus_f_infantry_s2_base,,,female,fs3,,,,,,,,
rus_m_m35jacket_base,shirt,,18,1,shirt,,player_rus_m_infantry_s2_base,,,s4,!female,,,,,,,,
rus_m_amoebachest_base,shirt,,19,1,shirt,,player_rus_m_sapper_s2_base,,,!female,s2,,,,,,,,
rus_f_amoebachest_base,shirt,,19,1,shirt,,player_rus_f_sapper_s1_base,,,female,fs1,,,,,,,,
rus_m_amoebachest_base,shirt,,19,1,shirt,,player_rus_m_sapper_s3_base,,,!female,s3,,,,,,,,
rus_m_amoebachest_base,shirt,,19,1,shirt,,player_rus_m_sapper_s1_base,,,!female,s1,,,,,,,,
rus_f_amoebachest_base,shirt,,19,1,shirt,,player_rus_f_sapper_s2_base,,,female,fs2,,,,,,,,
rus_f_amoebachest_base,shirt,,19,1,shirt,,player_rus_f_sapper_s2_base,,,female,fs3,,,,,,,,
rus_m_amoebachest_base,shirt,,19,1,shirt,,player_rus_m_sapper_s3_base,,,s4,!female,,,,,,,,
rus_m_telo_chest_base,shirt,,20,1,shirt,,player_rus_m_winter_s0_base,,,!female,,,,,,,,,
rus_f_telo_chest_base,shirt,,20,1,shirt,,player_rus_f_winter_s0_base,,,female,,,,,,,,,
usa_f_m41parka_base,shirt,,21,1,shirt,,player_usa_f_snow_s2_base,,,female,fs2,,,,,,,,
usa_m_m41parka_base,shirt,,21,1,shirt,,player_usa_m_snow_s1_base,,,!female,s1,,,,,,,,
usa_m_m41parka_base,shirt,,21,1,shirt,,player_usa_m_snow_s2_base,,,!female,s2,,,,,,,,
usa_m_m41parka_base,shirt,,21,1,shirt,,player_usa_m_snow_s3_base,,,!female,s3,,,,,,,,
usa_f_m41parka_base,shirt,,21,1,shirt,,player_usa_f_snow_s1_base,,,female,fs1,,,,,,,,
usa_f_m41parka_base,shirt,,21,1,shirt,,player_usa_f_snow_s2_base,,,female,fs3,,,,,,,,
usa_m_m41parka_base,shirt,,21,1,shirt,,player_usa_m_snow_s3_base,,,!female,s4,,,,,,,,
pol_f_winter_chest_base,shirt,,22,1,Shirt,,player_pol_winter_base,,,female,,,,,,,,,
pol_m_winter_chest_base,shirt,,22,1,Shirt,,player_pol_winter_base,,,!female,,,,,,,,,
usa_m_winter_trenchcoat_base,shirt,,23,1,Shirt,,player_usa_m_winter_trenchcoat_base,,,!female,,,,,,,,,
usa_f_winter_trenchcoat_base,shirt,,23,1,Shirt,,player_usa_f_winter_trenchcoat_base,,,female,,,,,,,,,
rus_m_win_chest_base,shirt,,24,1,Shirt,,player_rus_m_winsoviet_base,,,!female,,,,,,,,,
rus_f_win_chest_base,shirt,,24,1,Shirt,,player_rus_f_winsoviet_base,,,female,,,,,,,,,
eng_f_winter_chest_base,shirt,,25,1,Shirt,,player_eng_winter_base,,,female,,,,,,,,,
eng_m_winter_chest_base,shirt,,25,1,Shirt,,player_eng_winter_base,,,!female,,,,,,,,,
eng_m_rafjacket_base,shirt,,26,1,Shirt,,player_eng_m_rafpilot_base,,,!female,,,,,,,,,
eng_f_rafjacket_base,shirt,,26,1,Shirt,,player_eng_f_rafpilot_base,,,female,,,,,,,,,
ita_f_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_f_resist_s1_base,,,female,fs1,,,,,,,,
ita_f_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_f_resist_s2_base,,,fs2,female,,,,,,,,
ita_m_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_m_resist_s1_base,,,!female,s1,,,,,,,,
ita_m_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_m_resist_s2_base,,,!female,s2,,,,,,,,
ita_m_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_m_resist_s3_base,,,s3,!female,,,,,,,,
ita_f_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_f_resist_s3_base,,,female,fs3,,,,,,,,
ita_m_res_chest_org1_base,shirt,,28,1,Shirt,,player_ita_m_resist_s4_base,,,s4,!female,,,,,,,,
den_f_resistchest_base,shirt,,29,1,Shirt,,player_den_m_resistarm_base,,,female,,,,,,,,,
den_m_resistchest_base,shirt,,29,1,Shirt,,player_den_m_resistarm_base,,,!female,,,,,,,,,
pol_f_resistjacket_base,shirt,,30,1,Shirt,,player_pol_f_resistjacket_s1_base,,,female,fs1,,,,,,,,
pol_f_resistjacket_base,shirt,,30,1,Shirt,,player_pol_f_resistjacket_s2_base,,,female,fs2,,,,,,,,
pol_f_resistjacket_base,shirt,,30,1,Shirt,,player_pol_f_resistjacket_s3_base,,,female,fs3,,,,,,,,
pol_m_resistjacket_base,shirt,,30,1,Shirt,,player_pol_m_resistjacket_s1_base,,,s1,!female,,,,,,,,
pol_m_resistjacket_base,shirt,,30,1,Shirt,,player_pol_m_resistjacket_s2_base,,,s2,!female,,,,,,,,
pol_m_resistjacket_base,shirt,,30,1,Shirt,,player_pol_m_resistjacket_s3_base,,,s3,!female,,,,,,,,
pol_m_resistjacket_base,shirt,,30,1,Shirt,,player_pol_m_resistjacket_s4_base,,,s4,!female,,,,,,,,
rus_f_rescoat_base,shirt,,35,1,shirt,,player_rus_f_resistance_s1_base,,,female,fs1,,,,,,,,
rus_f_rescoat_base,shirt,,35,1,shirt,,player_rus_f_resistance_s2_base,,,female,fs2,,,,,,,,
rus_f_rescoat_base,shirt,,35,1,shirt,,player_rus_f_resistance_s3_base,,,female,fs3,,,,,,,,
rus_m_rescoat_base,shirt,,35,1,shirt,,player_rus_m_resistance_s1_base,,,s1,!female,,,,,,,,
rus_m_rescoat_base,shirt,,35,1,shirt,,player_rus_m_resistance_s2_base,,,s2,!female,,,,,,,,
rus_m_rescoat_base,shirt,,35,1,shirt,,player_rus_m_resistance_s3_base,,,s3,!female,,,,,,,,
rus_m_rescoat_base,shirt,,35,1,shirt,,player_rus_m_resistance_s4_base,,,s4,!female,,,,,,,,
rus_m_engineer_base,shirt,,36,1,shirt,,player_rus_m_engineer_s1_base,,,!female,s1,,,,,,,,
rus_m_engineer_base,shirt,,36,1,shirt,,player_rus_m_engineer_s2_base,,,!female,s2,,,,,,,,
rus_m_engineer_base,shirt,,36,1,shirt,,player_rus_m_engineer_s3_base,,,!female,s3,,,,,,,,
rus_m_engineer_base,shirt,,36,1,shirt,,player_rus_m_engineer_s4_base,,,s4,!female,,,,,,,,
rus_f_engineer_base,shirt,,36,1,shirt,,player_rus_f_engineer_s1_base,,,female,fs1,,,,,,,,
rus_f_engineer_base,shirt,,36,1,shirt,,player_rus_f_engineer_s2_base,,,female,fs2,,,,,,,,
rus_f_engineer_base,shirt,,36,1,shirt,,player_rus_f_engineer_s3_base,,,female,fs3,,,,,,,,
fra_m_esc_jacket_base,shirt,,38,1,shirt,,player_fra_m_esc_s1_base,,,s1,!female,,,,,,,,
fra_m_esc_jacket_base,shirt,,38,1,shirt,,player_fra_m_esc_s2_base,,,s2,!female,,,,,,,,
fra_m_esc_jacket_base,shirt,,38,1,shirt,,player_fra_m_esc_s3_base,,,s3,!female,,,,,,,,
fra_m_esc_jacket_base,shirt,,38,1,shirt,,player_fra_m_esc_s4_base,,,s4,!female,,,,,,,,
fra_f_esc_jacket_base,shirt,,38,1,shirt,,player_fra_f_esc_s1_base,,,female,fs1,,,,,,,,
fra_f_esc_jacket_base,shirt,,38,1,shirt,,player_fra_f_esc_s2_base,,,female,fs2,,,,,,,,
fra_f_esc_jacket_base,shirt,,38,1,shirt,,player_fra_f_esc_s3_base,,,female,fs3,,,,,,,,
eng_tanker_m_base,shirt,,39,1,shirt,,player_eng_m_tanker_s1_base,,,!female,s1,,,,,,,,
eng_tanker_m_base,shirt,,39,1,shirt,,player_eng_m_tanker_s2_base,,,!female,s2,,,,,,,,
eng_tanker_m_base,shirt,,39,1,shirt,,player_eng_m_tanker_s3_base,,,!female,s3,,,,,,,,
eng_tanker_m_base,shirt,,39,1,shirt,,player_eng_m_tanker_s1_base,,,!female,s4,,,,,,,,
eng_f_tanker_base,shirt,,39,1,shirt,,player_eng_f_tanker_s1_base,,,female,fs1,,,,,,,,
eng_f_tanker_base,shirt,,39,1,shirt,,player_eng_f_tanker_s2_base,,,female,fs2,,,,,,,,
eng_f_tanker_base,shirt,,39,1,shirt,,player_eng_f_tanker_s2_base,,,female,fs3,,,,,,,,
aus_esc_m_infantry_base,shirt,,40,1,shirt,,player_aus_m_esc_s1_base,,,s1,!female,,,,,,,,
aus_esc_m_infantry_base,shirt,,40,1,shirt,,player_aus_m_esc_s2_base,,,s2,!female,,,,,,,,
aus_esc_m_infantry_base,shirt,,40,1,shirt,,player_aus_m_esc_s3_base,,,s3,!female,,,,,,,,
aus_esc_m_infantry_base,shirt,,40,1,shirt,,player_aus_m_esc_s4_base,,,s4,!female,,,,,,,,
aus_esc_f_infantry_base,shirt,,40,1,shirt,,player_aus_f_esc_s1_base,,,female,fs1,,,,,,,,
aus_esc_f_infantry_base,shirt,,40,1,shirt,,player_aus_f_esc_s2_base,,,female,fs2,,,,,,,,
aus_esc_f_infantry_base,shirt,,40,1,shirt,,player_aus_f_esc_s3_base,,,female,fs3,,,,,,,,
usa_esc_m_assault_base,shirt,,41,1,shirt,,player_usa_m_esc_assault_s1_base,,,!female,s1,,,,,,,,
usa_esc_m_assault_base,shirt,,41,1,shirt,,player_usa_m_esc_assault_s2_base,,,!female,s2,,,,,,,,
usa_esc_m_assault_base,shirt,,41,1,shirt,,player_usa_m_esc_assault_s3_base,,,!female,s3,,,,,,,,
usa_esc_m_assault_base,shirt,,41,1,shirt,,player_usa_m_esc_assault_s4_base,,,!female,s4,,,,,,,,
usa_esc_f_assault_base,shirt,,41,1,shirt,,player_usa_f_esc_assault_s1_base,,,female,fs1,,,,,,,,
usa_esc_f_assault_base,shirt,,41,1,shirt,,player_usa_f_esc_assault_s2_base,,,female,fs2,,,,,,,,
usa_esc_f_assault_base,shirt,,41,1,shirt,,player_usa_f_esc_assault_s3_base,,,female,fs3,,,,,,,,
eng_m_butcher_base,shirt,,42,1,shirt,,player_eng_m_butcher_s1_base,,,s1,!female,,,,,,,,
eng_m_butcher_base,shirt,,42,1,shirt,,player_eng_m_butcher_s2_base,,,s2,!female,,,,,,,,
eng_m_butcher_base,shirt,,42,1,shirt,,player_eng_m_butcher_s3_base,,,s3,!female,,,,,,,,
eng_m_butcher_base,shirt,,42,1,shirt,,player_eng_m_butcher_s4_base,,,s4,!female,,,,,,,,
eng_f_butcher_base,shirt,,42,1,shirt,,player_eng_f_butcher_s1_base,,,fs1,female,,,,,,,,
eng_f_butcher_base,shirt,,42,1,shirt,,player_eng_f_butcher_s2_base,,,fs2,female,,,,,,,,
eng_f_butcher_base,shirt,,42,1,shirt,,player_eng_f_butcher_s3_base,,,female,fs3,,,,,,,,
zmp_m_mountaineer_base,shirt,,43,1,shirt,,player_m_mountaineer_s1_base,,,!female,s1,,,,,,,,
zmp_m_mountaineer_base,shirt,,43,1,shirt,,player_m_mountaineer_s2_base,,,!female,s2,,,,,,,,
zmp_m_mountaineer_base,shirt,,43,1,shirt,,player_m_mountaineer_s3_base,,,!female,s3,,,,,,,,
zmp_m_mountaineer_base,shirt,,43,1,shirt,,player_m_mountaineer_s4_base,,,!female,s4,,,,,,,,
zmp_f_mountaineer_base,shirt,,43,1,shirt,,player_f_mountaineer_s1_base,,,female,fs1,,,,,,,,
zmp_f_mountaineer_base,shirt,,43,1,shirt,,player_f_mountaineer_s2_base,,,female,fs2,,,,,,,,
zmp_f_mountaineer_base,shirt,,43,1,shirt,,player_f_mountaineer_s3_base,,,female,fs3,,,,,,,,
zmp_m_hunter_base,shirt,,44,1,shirt,,player_zmp_m_hunter_s1_base,,,!female,s1,,,,,,,,
zmp_m_hunter_base,shirt,,44,1,shirt,,player_zmp_m_hunter_s2_base,,,!female,s2,,,,,,,,
zmp_m_hunter_base,shirt,,44,1,shirt,,player_zmp_m_hunter_s3_base,,,!female,s3,,,,,,,,
zmp_m_hunter_base,shirt,,44,1,shirt,,player_zmp_m_hunter_s4_base,,,!female,s4,,,,,,,,
zmp_f_hunter_base,shirt,,44,1,shirt,,player_zmp_f_hunter_s1_base,,,female,fs1,,,,,,,,
zmp_f_hunter_base,shirt,,44,1,shirt,,player_zmp_f_hunter_s2_base,,,female,fs2,,,,,,,,
zmp_f_hunter_base,shirt,,44,1,shirt,,player_zmp_f_hunter_s3_base,,,female,fs3,,,,,,,,
zmp_m_urbsurvivor_base,shirt,,45,1,shirt,,player_zmp_m_urbsurvivor_base,,,!female,,,,,,,,,
zmp_f_urbsurvivor_base,shirt,,45,1,shirt,,player_zmp_f_urbsurvivor_base,,,female,,,,,,,,,
zmp_m_assassin_base,shirt,,46,1,shirt,,player_zmp_m_assassin_s1_base,,,s1,!female,,,,,,,,
zmp_m_assassin_base,shirt,,46,1,shirt,,player_zmp_m_assassin_s2_base,,,s2,!female,,,,,,,,
zmp_m_assassin_base,shirt,,46,1,shirt,,player_zmp_m_assassin_s3_base,,,s3,!female,,,,,,,,
zmp_m_assassin_base,shirt,,46,1,shirt,,player_zmp_m_assassin_s4_base,,,s4,!female,,,,,,,,
zmp_f_assassin_base,shirt,,46,1,shirt,,player_zmp_f_assassin_s1_base,,,female,fs1,,,,,,,,
zmp_f_assassin_base,shirt,,46,1,shirt,,player_zmp_f_assassin_s2_base,,,female,fs2,,,,,,,,
zmp_f_assassin_base,shirt,,46,1,shirt,,player_zmp_f_assassin_s3_base,,,female,fs3,,,,,,,,
eng_m_monty_base,shirt,,47,1,shirt,,player_eng_m_monty_s1_base,,,!female,s1,,,,,,,,
eng_m_monty_base,shirt,,47,1,shirt,,player_eng_m_monty_s2_base,,,s2,!female,,,,,,,,
eng_m_monty_base,shirt,,47,1,shirt,,player_eng_m_monty_s3_base,,,s3,!female,,,,,,,,
eng_f_monty_base,shirt,,47,1,shirt,,player_eng_f_monty_s1_base,,,fs1,female,,,,,,,,
eng_f_monty_base,shirt,,47,1,shirt,,player_eng_f_monty_s2_base,,,fs2,female,,,,,,,,
eng_f_monty_base,shirt,,47,1,shirt,,player_eng_f_monty_s3_base,,,fs3,female,,,,,,,,
eng_m_monty_base,shirt,,47,1,shirt,,player_eng_m_monty_s4_base,,,s4,!female,,,,,,,,
zmp_f_siege_base,shirt,,48,1,shirt,,player_zmp_m_siege_base,,,female,,,,,,,,,
zmp_m_siege_base,shirt,,48,1,shirt,,player_zmp_m_siege_base,,,!female,,,,,,,,,
pol_f_medic_base,shirt,,49,1,shirt,,player_pol_f_medic_s1_base,,,female,fs1,,,,,,,,
pol_f_medic_base,shirt,,49,1,shirt,,player_pol_f_medic_s2_base,,,fs2,female,,,,,,,,
pol_f_medic_base,shirt,,49,1,shirt,,player_pol_f_medic_s3_base,,,female,fs3,,,,,,,,
pol_m_medic_base,shirt,,49,1,shirt,,player_pol_m_medic_s1_base,,,s1,!female,,,,,,,,
pol_m_medic_base,shirt,,49,1,shirt,,player_pol_m_medic_s2_base,,,s2,!female,,,,,,,,
pol_m_medic_base,shirt,,49,1,shirt,,player_pol_m_medic_s3_base,,,s3,!female,,,,,,,,
pol_m_medic_base,shirt,,49,1,shirt,,player_pol_m_medic_s4_base,,,s4,!female,,,,,,,,
aus_m_cavalry_base,shirt,,50,1,shirt,,player_m_aus_cavalry_s1_base,,,s1,!female,,,,,,,,
aus_m_cavalry_base,shirt,,50,1,shirt,,player_m_aus_cavalry_s2_base,,,s2,!female,,,,,,,,
aus_m_cavalry_base,shirt,,50,1,shirt,,player_m_aus_cavalry_s3_base,,,s3,!female,,,,,,,,
aus_m_cavalry_base,shirt,,50,1,shirt,,player_m_aus_cavalry_s4_base,,,s4,!female,,,,,,,,
aus_f_cavalry_base,shirt,,50,1,shirt,,player_f_aus_cavalry_s1_base,,,fs1,female,,,,,,,,
aus_f_cavalry_base,shirt,,50,1,shirt,,player_f_aus_cavalry_s2_base,,,fs2,female,,,,,,,,
aus_f_cavalry_base,shirt,,50,1,shirt,,player_f_aus_cavalry_s3_base,,,fs3,female,,,,,,,,
rus_cossack_base,shirt,,51,1,shirt,,player_m_russian_cossack_s1_base,,,!female,s1,,,,,,,,
rus_f_cossack_base,shirt,,51,1,shirt,,player_f_russian_cossack_s1_base,,,female,fs1,,,,,,,,
rus_cossack_base,shirt,,51,1,shirt,,player_m_russian_cossack_s2_base,,,!female,s2,,,,,,,,
rus_f_cossack_base,shirt,,51,1,shirt,,player_f_russian_cossack_s2_base,,,female,fs2,,,,,,,,
rus_cossack_base,shirt,,51,1,shirt,,player_m_russian_cossack_s3_base,,,!female,s3,,,,,,,,
rus_f_cossack_base,shirt,,51,1,shirt,,player_f_russian_cossack_s3_base,,,female,fs3,,,,,,,,
rus_cossack_base,shirt,,51,1,shirt,,player_m_russian_cossack_s4_base,,,!female,s4,,,,,,,,
aus_m_semi_military_s1_base,shirt,,52,1,shirt,,player_aus_m_semi_military_s1_base,,,s1,!female,,,,,,,,
aus_m_semi_military_s2_base,shirt,,52,1,shirt,,player_aus_m_semi_military_s2_base,,,s2,!female,,,,,,,,
