col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,
ch_raid_star,CHALLENGE_GAMEMODE_SUPERSTAR_WARRAID,CHALLENGE_GAMEMODE_SUPERSTAR_WARRAID_DESC,,1,warraid,0,,,1,2500,,,,,,,,,,,,,,,,,7149,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
ch_raid_mastery,CHALLENGE_GAMEMODE_MASTERY_WARRAID,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,warraid,0,,,7,5000,,,,,,,,,,,,,,,,,7151,,,,,,,,,,,,,,,,,,,,,
ch_daily_01,CHALLENGE_DAILY,CHALLENGE_DAILY_01_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1001,,,,,,,,,,,,,,,,2,,,,,
ch_daily_02,CHALLENGE_DAILY,CHALLENGE_DAILY_02_DESC,,1,daily_challenges,0,,,5,2000,,,,,,,,,,,,,,,,,1002,,,,,,,,,,,,,,,,2,,,,,
ch_daily_03,CHALLENGE_DAILY,CHALLENGE_DAILY_03_DESC,,1,daily_challenges,0,,,10,2000,,,,,,,,,,,,,,,,,1003,,,,,,,,,,,,,,,,2,,,,,
ch_daily_04,CHALLENGE_DAILY,CHALLENGE_DAILY_04_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1004,,,,,,,,,,,,,,,,2,,,,,
ch_daily_05,CHALLENGE_DAILY,CHALLENGE_DAILY_05_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1005,,,,,,,,,,,,,,,,2,,,,,
ch_daily_06,CHALLENGE_DAILY,CHALLENGE_DAILY_06_DESC,,1,daily_challenges,0,,,10,2000,,,,,,,,,,,,,,,,,1006,,,,,,,,,,,,,,,,2,,,,,
ch_daily_07,CHALLENGE_DAILY,CHALLENGE_DAILY_07_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1007,,,,,,,,,,,,,,,,2,,,,,
ch_daily_08,CHALLENGE_DAILY,CHALLENGE_DAILY_08_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1008,,,,,,,,,,,,,,,,2,,,,,
ch_daily_09,CHALLENGE_DAILY,CHALLENGE_DAILY_09_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1009,,,,,,,,,,,,,,,,2,,,,,
ch_daily_10,CHALLENGE_DAILY,CHALLENGE_DAILY_10_DESC,,1,daily_challenges,0,,,5,2000,,,,,,,,,,,,,,,,,1010,,,,,,,,,,,,,,,,2,,,,,
ch_daily_11,CHALLENGE_DAILY,CHALLENGE_DAILY_11_DESC,,1,daily_challenges,0,,,10,2000,,,,,,,,,,,,,,,,,1011,,,,,,,,,,,,,,,,2,,,,,
ch_daily_12,CHALLENGE_DAILY,CHALLENGE_DAILY_12_DESC,,1,daily_challenges,0,,,20,2000,,,,,,,,,,,,,,,,,1012,,,,,,,,,,,,,,,,2,,,,,
ch_daily_13,CHALLENGE_DAILY,CHALLENGE_DAILY_13_DESC,,1,daily_challenges,0,,,5,2000,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,2,,,,,
ch_daily_14,CHALLENGE_DAILY,CHALLENGE_DAILY_14_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1014,,,,,,,,,,,,,,,,2,,,,,
ch_daily_15,CHALLENGE_DAILY,CHALLENGE_DAILY_15_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1015,,,,,,,,,,,,,,,,2,,,,,
ch_daily_16,CHALLENGE_DAILY,CHALLENGE_DAILY_16_DESC,,1,daily_challenges,0,,,1,2000,,,,,,,,,,,,,,,,,1016,,,,,,,,,,,,,,,,2,,,,,
ch_daily_17,CHALLENGE_DAILY,CHALLENGE_DAILY_17_DESC,,1,daily_challenges,0,,,1,2000,,,,,,,,,,,,,,,,,1017,,,,,,,,,,,,,,,,2,,,,,
ch_daily_18,CHALLENGE_DAILY,CHALLENGE_DAILY_18_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1018,,,,,,,,,,,,,,,,2,,,,,
ch_daily_19,CHALLENGE_DAILY,CHALLENGE_DAILY_19_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1019,,,,,,,,,,,,,,,,2,,,,,
ch_daily_20,CHALLENGE_DAILY,CHALLENGE_DAILY_20_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1020,,,,,,,,,,,,,,,,2,,,,,
ch_daily_21,CHALLENGE_DAILY,CHALLENGE_DAILY_21_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1021,,,,,,,,,,,,,,,,2,,,,,
ch_daily_22,CHALLENGE_DAILY,CHALLENGE_DAILY_22_DESC,,1,daily_challenges,0,,,1,2000,,,,,,,,,,,,,,,,,1022,,,,,,,,,,,,,,,,2,,,,,
ch_daily_23,CHALLENGE_DAILY,CHALLENGE_DAILY_23_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1023,,,,,,,,,,,,,,,,2,,,,,
ch_daily_24,CHALLENGE_DAILY,CHALLENGE_DAILY_24_DESC,,1,daily_challenges,0,,,30,2000,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,,,,,,2,,,,,
ch_daily_25,CHALLENGE_DAILY,CHALLENGE_DAILY_25_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1025,,,,,,,,,,,,,,,,2,,,,,
ch_daily_26,CHALLENGE_DAILY,CHALLENGE_DAILY_26_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1026,,,,,,,,,,,,,,,,2,,,,,
ch_daily_27,CHALLENGE_DAILY,CHALLENGE_DAILY_27_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1027,,,,,,,,,,,,,,,,2,,,,,
ch_daily_28,CHALLENGE_DAILY,CHALLENGE_DAILY_28_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1028,,,,,,,,,,,,,,,,2,,,,,
ch_daily_29,CHALLENGE_DAILY,CHALLENGE_DAILY_29_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1029,,,,,,,,,,,,,,,,2,,,,,
ch_daily_30,CHALLENGE_DAILY,CHALLENGE_DAILY_30_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1030,,,,,,,,,,,,,,,,2,,,,,
ch_daily_31,CHALLENGE_DAILY,CHALLENGE_DAILY_31_DESC,,1,daily_challenges,0,,,15,2000,,,,,,,,,,,,,,,,,1034,,,,,,,,,,,,,,,,2,,,,,
ch_daily_32,CHALLENGE_DAILY,CHALLENGE_DAILY_32_DESC,,1,daily_challenges,0,,,1,2000,,,,,,,,,,,,,,,,,1035,,,,,,,,,,,,,,,,2,,,,,
ch_daily_33,CHALLENGE_DAILY,CHALLENGE_DAILY_33_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1036,,,,,,,,,,,,,,,,2,,,,,
ch_daily_34,CHALLENGE_DAILY,CHALLENGE_DAILY_34_DESC,,1,daily_challenges,0,,,10,2000,,,,,,,,,,,,,,,,,1037,,,,,,,,,,,,,,,,2,,,,,
ch_daily_35,CHALLENGE_DAILY,CHALLENGE_DAILY_35_DESC,,1,daily_challenges,0,,,1,2000,,,,,,,,,,,,,,,,,1038,,,,,,,,,,,,,,,,2,,,,,
ch_daily_36,CHALLENGE_DAILY,CHALLENGE_DAILY_36_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1039,,,,,,,,,,,,,,,,2,,,,,
ch_daily_37,CHALLENGE_DAILY,CHALLENGE_DAILY_37_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1040,,,,,,,,,,,,,,,,2,,,,,
ch_daily_38,CHALLENGE_DAILY,CHALLENGE_DAILY_38_DESC,,1,daily_challenges,0,,,10,2000,,,,,,,,,,,,,,,,,1041,,,,,,,,,,,,,,,,2,,,,,
ch_daily_39,CHALLENGE_DAILY,CHALLENGE_DAILY_39_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,2,,,,,
ch_daily_40,CHALLENGE_DAILY,CHALLENGE_DAILY_40_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1043,,,,,,,,,,,,,,,,2,,,,,
ch_daily_41,CHALLENGE_DAILY,CHALLENGE_DAILY_41_DESC,,1,daily_challenges,0,,,10,2000,,,,,,,,,,,,,,,,,1044,,,,,,,,,,,,,,,,2,,,,,
ch_daily_42,CHALLENGE_DAILY,CHALLENGE_DAILY_42_DESC,,1,daily_challenges,0,,,5,2000,,,,,,,,,,,,,,,,,1045,,,,,,,,,,,,,,,,2,,,,,
ch_daily_43,CHALLENGE_DAILY,CHALLENGE_DAILY_43_DESC,,1,daily_challenges,0,,,3,2000,,,,,,,,,,,,,,,,,1046,,,,,,,,,,,,,,,,2,,,,,
ch_daily_44,CHALLENGE_DAILY,CHALLENGE_DAILY_44_DESC,,1,daily_challenges,0,,,15,2000,,,,,,,,,,,,,,,,,1047,,,,,,,,,,,,,,,,2,,,,,
ch_daily_45,CHALLENGE_DAILY,CHALLENGE_DAILY_45_DESC,,1,daily_challenges,0,,,25,2000,,,,,,,,,,,,,,,,,1048,,,,,,,,,,,,,,,,2,,,,,
ch_combathandling_extended_mag,CHALLENGE_COMBATHANDLING_MAGS,CHALLENGE_COMBATHANDLING_MAGS_DESC,,1,combathandling,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,559,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_grip,CHALLENGE_COMBATHANDLING_FOREGRIP,CHALLENGE_COMBATHANDLING_FOREGRIP_DESC,,1,combathandling,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,560,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_fast_ads,CHALLENGE_COMBATHANDLING_QUICKDRAW,CHALLENGE_COMBATHANDLING_QUICKDRAW_DESC,,1,combathandling,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,553,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_reduced_sway,CHALLENGE_COMBATHANDLING_STABILIZER,CHALLENGE_COMBATHANDLING_STABILIZER_DESC,,1,combathandling,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,568,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combatefficiency_hipfire,CHALLENGE_COMBATEFFICIENCY_HIPFIRE,CHALLENGE_COMBATEFFICIENCY_HIPFIRE_DESC,,1,combathandling,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,1092,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_fastshooting,CHALLENGE_COMBATHANDLING_FASTSHOOTING,CHALLENGE_COMBATHANDLING_FASTSHOOTING_DESC,,1,combathandling,0,,,25,500,25,1000,50,1500,,,,,,,,,,,,,1056,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_bodycount,CHALLENGE_COMBATHANDLING_BODYCOUNT,CHALLENGE_COMBATHANDLING_BODYCOUNT_DESC,,1,combathandling,0,,,1,2000,,,,,,,,,,,,,,,,,1057,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_smoothop,CHALLENGE_COMBATHANDLING_SMOOTHOP,CHALLENGE_COMBATHANDLING_SMOOTHOP_DESC,,1,combathandling,0,,,25,500,25,1000,50,1500,,,,,,,,,,,,,1060,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combatefficiency_gunner,CHALLENGE_COMBATEFFICIENCY_GUNNER,CHALLENGE_COMBATEFFICIENCY_GUNNER_DESC,,1,combathandling,0,,,25,2000,,,,,,,,,,,,,,,,,1093,,,,,,,,,,,,,,,ch_combathandling_mastery,,,1,,,
ch_combathandling_mastery,CHALLENGE_COMBATHANDLING_MASTERY,CHALLENGE_COMBATHANDLING_MASTERY_DESC,,1,combathandling,0,,,9,5000,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,1,,,
ch_combatefficiency_fmj,CHALLENGE_COMBATEFFICIENCY_FMJ,CHALLENGE_COMBATEFFICIENCY_FMJ_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,1061,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_head_damage,CHALLENGE_COMBATEFFICIENCY_HIGHCAL,CHALLENGE_COMBATEFFICIENCY_HIGHCAL_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,1090,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_rapid_fire,CHALLENGE_COMBATEFFICIENCY_RAPIDFIRE,CHALLENGE_COMBATEFFICIENCY_RAPIDFIRE_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,562,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_extended_range,CHALLENGE_COMBATEFFICIENCY_LONGRANGE,CHALLENGE_COMBATEFFICIENCY_LONGRANGE_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,552,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_lens_sight,CHALLENGE_COMBATEFFICIENCY_LENS_SIGHT,CHALLENGE_COMBATEFFICIENCY_LENS_SIGHT_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,7137,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_aperture_sight,CHALLENGE_COMBATEFFICIENCY_NYDAR_SIGHT,CHALLENGE_COMBATEFFICIENCY_NYDAR_SIGHT_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,7138,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_telescopic_sight,CHALLENGE_COMBATEFFICIENCY_4X_SIGHT,CHALLENGE_COMBATEFFICIENCY_4X_SIGHT_DESC,,1,combatefficiency,0,,,50,500,150,1000,300,1500,,,,,,,,,,,,,7139,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_hotlead,CHALLENGE_COMBATEFFICIENCY_HOTLEAD,CHALLENGE_COMBATEFFICIENCY_HOTLEAD_DESC,,1,combatefficiency,0,,,5,2000,,,,,,,,,,,,,,,,,1062,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_headhunter,CHALLENGE_COMBATEFFICIENCY_HEADHUNTER,CHALLENGE_COMBATEFFICIENCY_HEADHUNTER_DESC,,1,combatefficiency,0,,,25,2000,,,,,,,,,,,,,,,,,1091,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_assassin,CHALLENGE_COMBATEFFICIENCY_ASSASSIN,CHALLENGE_COMBATEFFICIENCY_ASSASSIN_DESC,,1,combatefficiency,0,,,25,2000,,,,,,,,,,,,,,,,,1094,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combathandling_rungun,CHALLENGE_COMBATHANDLING_RUNGUN,CHALLENGE_COMBATHANDLING_RUNGUN_DESC,,1,combatefficiency,0,,,1,2000,,,,,,,,,,,,,,,,,1058,,,,,,,,,,,,,,,ch_combatefficiency_mastery,,,1,,,
ch_combatefficiency_mastery,CHALLENGE_COMBATEFFICIENCY_MASTERY,CHALLENGE_COMBATEFFICIENCY_MASTERY_DESC,,1,combatefficiency,0,,,11,5000,,,,,,,,,,,,,,,,,1101,,,,,,,,,,,,,,,,,,1,,,
ch_lethals_fragkills,CHALLENGE_LETHALS_FRAGKILLS,CHALLENGE_LETHALS_FRAGKILLS_DESC,,1,lethals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,1068,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_semtexkills,CHALLENGE_LETHALS_SEMTEXKILLS,CHALLENGE_LETHALS_SEMTEXKILLS_DESC,,1,lethals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,1069,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_c4kills,CHALLENGE_LETHALS_C4KILLS,CHALLENGE_LETHALS_C4KILLS_DESC,,1,lethals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,1071,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_knifekills,CHALLENGE_LETHALS_KNIFEKILLS,CHALLENGE_LETHALS_KNIFEKILLS_DESC,,1,lethals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,1097,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_firediscipline,CHALLENGE_LETHALS_FIREDISCIPLINE,CHALLENGE_LETHALS_FIREDISCIPLINE_DESC,,1,lethals,0,,,1,2000,,,,,,,,,,,,,,,,,1072,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_resourceful,CHALLENGE_LETHALS_RESOURCEFUL,CHALLENGE_LETHALS_RESOURCEFUL_DESC,,1,lethals,0,,,1,2000,,,,,,,,,,,,,,,,,1074,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_dazed,CHALLENGE_LETHALS_DAZED,CHALLENGE_LETHALS_DAZED_DESC,,1,lethals,0,,,1,2000,,,,,,,,,,,,,,,,,1087,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_masterchef,CHALLENGE_LETHALS_MASTERCHEF,CHALLENGE_LETHALS_MASTERCHEF_DESC,,1,lethals,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,1105,,,,,,,,,,,,,,,ch_lethals_mastery,,,1,,,
ch_lethals_mastery,CHALLENGE_LETHALS_MASTERY,CHALLENGE_LETHALS_MASTERY_DESC,,1,lethals,0,,,8,5000,,,,,,,,,,,,,,,,,1108,,,,,,,,,,,,,,,,,,1,,,
ch_tacticals_concussionkills,CHALLENGE_TACTICALS_CONCUSSIONKILLS,CHALLENGE_TACTICALS_CONCUSSIONKILLS_DESC,,1,tacticals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,1076,,,,,,,,,,,,,,,ch_tacticals_mastery,,,1,,,
ch_tacticals_poisonkills,CHALLENGE_TACTICALS_POISONKILLS,CHALLENGE_TACTICALS_POISONKILLS_DESC,,1,tacticals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,7140,,,,,,,,,,,,,,,ch_tacticals_mastery,,,1,,,
ch_tacticals_flarekills,CHALLENGE_TACTICALS_FLAREKILLS,CHALLENGE_TACTICALS_FLAREKILLS_DESC,,1,tacticals,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,7141,,,,,,,,,,,,,,,ch_tacticals_mastery,,,1,,,
ch_tacticals_smokescreen,CHALLENGE_TACTICALS_SMOKESCREEN,CHALLENGE_TACTICALS_SMOKESCREEN_DESC,,1,tacticals,0,,,25,500,50,1000,100,1500,,,,,,,,,,,,,1077,,,,,,,,,,,,,,,ch_tacticals_mastery,,,1,,,
ch_tacticals_mastery,CHALLENGE_TACTICALS_MASTERY,CHALLENGE_TACTICALS_MASTERY_DESC,,1,tacticals,0,,,4,5000,,,,,,,,,,,,,,,,,1106,,,,,,,,,,,,,,,,,,1,,,
ch_physical_hustle,CHALLENGE_PHYSICAL_HUSTLE,CHALLENGE_PHYSICAL_HUSTLE_DESC,,1,physical_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7066,,,,,,,,,,,,,,,ch_physical_mastery,,,1,,,
ch_physical_gunslinger,CHALLENGE_PHYSICAL_GUNSLINGER,CHALLENGE_PHYSICAL_GUNSLINGER_DESC,,1,physical_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7068,,,,,,,,,,,,,,,ch_physical_mastery,,,1,,,
ch_physical_energetic,CHALLENGE_PHYSICAL_ENERGETIC,CHALLENGE_PHYSICAL_ENERGETIC_DESC,,1,physical_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7069,,,,,,,,,,,,,,,ch_physical_mastery,,,1,,,
ch_physical_inconspicuous,CHALLENGE_PHYSICAL_INCONSPICUOUS,CHALLENGE_PHYSICAL_INCONSPICUOUS_DESC,,1,physical_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7070,,,,,,,,,,,,,,,ch_physical_mastery,,,1,,,
ch_physical_mastery,CHALLENGE_PHYSICAL_MASTERY,CHALLENGE_PHYSICAL_MASTERY_DESC,,1,physical_training,0,,,4,10000,,,,,,,,,,,,,,,,,7071,,,,,,,,,,,,,,,,,,1,,,
ch_marksman_scoped,CHALLENGE_MARKSMANSHIP_SCOPED,CHALLENGE_MARKSMANSHIP_SCOPED_DESC,,1,marksmanship_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7072,,,,,,,,,,,,,,,ch_marksman_mastery,,,1,,,
ch_marksman_duelist,CHALLENGE_MARKSMANSHIP_DUELIST,CHALLENGE_MARKSMANSHIP_DUELIST_DESC,,1,marksmanship_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7073,,,,,,,,,,,,,,,ch_marksman_mastery,,,1,,,
ch_marksman_rifleman,CHALLENGE_MARKSMANSHIP_RIFLEMAN,CHALLENGE_MARKSMANSHIP_RIFLEMAN_DESC,,1,marksmanship_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7074,,,,,,,,,,,,,,,ch_marksman_mastery,,,1,,,
ch_marksman_primed,CHALLENGE_MARKSMANSHIP_PRIMED,CHALLENGE_MARKSMANSHIP_PRIMED_DESC,,1,marksmanship_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7076,,,,,,,,,,,,,,,ch_marksman_mastery,,,1,,,
ch_marksman_mastery,CHALLENGE_MARKSMANSHIP_MASTERY,CHALLENGE_MARKSMANSHIP_MASTERY_DESC,,1,marksmanship_training,0,,,4,10000,,,,,,,,,,,,,,,,,7078,,,,,,,,,,,,,,,,,,1,,,
ch_field_forage,CHALLENGE_FIELD_FORAGE,CHALLENGE_FIELD_FORAGE_DESC,,1,field_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7079,,,,,,,,,,,,,,,ch_field_mastery,,,1,,,
ch_field_ordnance,CHALLENGE_FIELD_ORDNANCE,CHALLENGE_FIELD_ORDNANCE_DESC,,1,field_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7080,,,,,,,,,,,,,,,ch_field_mastery,,,1,,,
ch_field_requisitions,CHALLENGE_FIELD_REQUISITIONS,CHALLENGE_FIELD_REQUISITIONS_DESC,,1,field_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7081,,,,,,,,,,,,,,,ch_field_mastery,,,1,,,
ch_field_serrated,CHALLENGE_FIELD_SERRATED,CHALLENGE_FIELD_SERRATED_DESC,,1,field_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7065,,,,,,,,,,,,,,,ch_field_mastery,,,1,,,
ch_field_mastery,CHALLENGE_FIELD_MASTERY,CHALLENGE_FIELD_MASTERY_DESC,,1,field_training,0,,,4,10000,,,,,,,,,,,,,,,,,7085,,,,,,,,,,,,,,,,,,1,,,
ch_explosives_concussed,CHALLENGE_EXPLOSIVES_CONCUSSED,CHALLENGE_EXPLOSIVES_CONCUSSED_DESC,,1,explosives_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7067,,,,,,,,,,,,,,,ch_explosives_mastery,,,1,,,
ch_explosives_hunker,CHALLENGE_EXPLOSIVES_HUNKER,CHALLENGE_EXPLOSIVES_HUNKER_DESC,,1,explosives_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7087,,,,,,,,,,,,,,,ch_explosives_mastery,,,1,,,
ch_explosives_launched,CHALLENGE_EXPLOSIVES_LAUNCHED,CHALLENGE_EXPLOSIVES_LAUNCHED_DESC,,1,explosives_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7088,,,,,,,,,,,,,,,ch_explosives_mastery,,,1,,,
ch_explosives_bang,CHALLENGE_EXPLOSIVES_BANG,CHALLENGE_EXPLOSIVES_BANG_DESC,,1,explosives_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7090,,,,,,,,,,,,,,,ch_explosives_mastery,,,1,,,
ch_explosives_mastery,CHALLENGE_EXPLOSIVES_MASTERY,CHALLENGE_EXPLOSIVES_MASTERY_DESC,,1,explosives_training,0,,,4,10000,,,,,,,,,,,,,,,,,7092,,,,,,,,,,,,,,,,,,1,,,
ch_operations_undercover,CHALLENGE_OPERATIONS_UNDERCOVER,CHALLENGE_OPERATIONS_UNDERCOVER_DESC,,1,operations_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7093,,,,,,,,,,,,,,,ch_operations_mastery,,,1,,,
ch_operations_lookout,CHALLENGE_OPERATIONS_LOOKOUT,CHALLENGE_OPERATIONS_LOOKOUT_DESC,,1,operations_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7094,,,,,,,,,,,,,,,ch_operations_mastery,,,1,,,
ch_operations_instincts,CHALLENGE_OPERATIONS_INSTINCTS,CHALLENGE_OPERATIONS_INSTINCTS_DESC,,1,operations_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7095,,,,,,,,,,,,,,,ch_operations_mastery,,,1,,,
ch_operations_espionage,CHALLENGE_OPERATIONS_ESPIONAGE,CHALLENGE_OPERATIONS_ESPIONAGE_DESC,,1,operations_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7098,,,,,,,,,,,,,,,ch_operations_mastery,,,1,,,
ch_operations_flanker,CHALLENGE_OPERATIONS_FLANKER,CHALLENGE_OPERATIONS_FLANKER_DESC,,1,operations_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,7150,,,,,,,,,,,,,,,ch_operations_mastery,,,1,,,
ch_operations_mastery,CHALLENGE_INTEL_MASTERY,CHALLENGE_INTEL_MASTERY_DESC,,1,operations_training,0,,,5,10000,,,,,,,,,,,,,,,,,7099,,,,,,,,,,,,,,,,,,1,,,
ch_dlc1_shifty,CHALLENGE_DLC1_TRAINING_SHIFTY,CHALLENGE_DLC1_TRAINING_SHIFTY_DESC,,1,marksmanship_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,9600,,,,,,,,,,,,,,,,,,1,,,
ch_dlc1_saboteur,CHALLENGE_DLC1_TRAINING_SABOTEUR,CHALLENGE_DLC1_TRAINING_SABOTEUR_DESC,,1,explosives_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,9601,,,,,,,,,,,,,,,,,,1,,,
ch_dlc1_cladestine,CHALLENGE_DLC2_TRAINING_CLANDESTINE,CHALLENGE_DLC2_TRAINING_CLANDESTINE_DESC,,1,operations_training,0,,,10,250,25,500,50,750,75,1000,100,2000,,,,,,,,,9602,,,,,,,,,,,,,,,,,,1,,,
