a1,b2,c3,d4,e5,f6,g7,h8,i9,j10,k11,l12,
weaponcharm_mtx6_10,loot,0,,,,,,,,1,,
weaponcharm_mtx6_11,loot,0,,,,,,,,1,,
weaponcharm_mtx6_12,loot,0,,,,,,,,1,,
weaponcharm_mtx6_13,loot,0,,,,,,,,1,,
weaponcharm_mtx6_14,loot,0,,,,,,,,1,,
weaponcharm_mtx6_15,loot,0,,,,,,,,1,,
weaponcharm_mtx6_16,loot,0,,,,,,,,1,,
weaponcharm_mtx6_17,loot,0,,,,,,,,,,
weaponcharm_mtx6_18,loot,0,,,,,,,,,,
weaponcharm_mtx6_19,loot,0,,,,,,,,,,
weaponcharm_mtx6_20,loot,0,,,,,,,,,,
weaponcharm_mtx6_21,loot,0,,,,,,,,,,
weaponcharm_mtx6_22,loot,0,,,,,,,,,,
weaponcharm_mtx6_23,loot,0,,,,,,,,,,
weaponcharm_mtx6_24,loot,0,,,,,,,,,,
weaponcharm_mtx6_25,loot,0,,,,,,,,,,
weaponcharm_mtx6_26,loot,0,,,,,,,,,,
weaponcharm_mtx6_27,loot,0,,,,,,,,,,
weaponcharm_mtx6_28,loot,0,,,,,,,,,,
weaponcharm_mtx6_29,loot,0,,,,,,,,,,
weaponcharm_mtx6_30,loot,0,,,,,,,,,,
weaponcharm_mtx6_31,loot,0,,,,,,,,,,
weaponcharm_mtx6_32,loot,0,,,,,,,,,,
weaponcharm_mtx6_33,loot,0,,,,,,,,,,
weaponcharm_mtx6_34,loot,0,,,,,,,,,,
weaponcharm_mtx6_35,loot,0,,,,,,,,,,
weaponcharm_mtx6_36,loot,0,,,,,,,,,,
weaponcharm_mtx6_37,loot,0,,,,,,,,,,
weaponcharm_mtx6_38,loot,0,,,,,,,,,,
weaponcharm_mtx6_39,loot,0,,,,,,,,,,
weaponcharm_mtx6_40,loot,0,,,,,,,,,,
weaponcharm_mtx6_41,loot,0,,,,,,,,,,
weaponcharm_mtx6_42,loot,0,,,,,,,,,,
weaponcharm_mtx6_43,loot,0,,,,,,,,,,
weaponcharm_mtx6_44,loot,0,,,,,,,,,,
weaponcharm_mtx6_45,loot,0,,,,,,,,,,
weaponcharm_mtx6_46,loot,0,,,,,,,,,,
weaponcharm_mtx6_47,loot,0,,,,,,,,,,
weaponcharm_mtx6_48,loot,0,,,,,,,,,,
weaponcharm_mtx6_49,loot,0,,,,,,,,,,
weaponcharm_mtx6_50,loot,0,,,,,,,,,,
weaponcharm_mtx6_51,loot,0,,,,,,,,,,
weaponcharm_mtx6_52,loot,0,,,,,,,,,,
weaponcharm_mtx6_53,loot,0,,,,,,,,,,
weaponcharm_mtx6_54,loot,0,,,,,,,,,,
weaponcharm_mtx6_55,loot,0,,,,,,,,,,
weaponcharm_mtx6_56,loot,0,,,,,,,,,,
weaponcharm_mtx6_57,loot,0,,,,,,,,,,
weaponcharm_mtx6_58,loot,0,,,,,,,,,,
weaponcharm_mtx6_59,loot,0,,,,,,,,,,
weaponcharm_mtx6_60,loot,0,,,,,,,,,,
weaponcharm_mtx6_61,loot,0,,,,,,,,,,
weaponcharm_mtx6_62,loot,0,,,,,,,,,,
weaponcharm_mtx6_63,loot,0,,,,,,,,,,
weaponcharm_mtx6_64,loot,0,,,,,,,,,,
weaponcharm_mtx6_65,loot,0,,,,,,,,,,
weaponcharm_mtx6_66,loot,0,,,,,,,,,,
weaponcharm_mtx7_01,loot,0,,,,,,,,,,
weaponcharm_mtx7_02,loot,0,,,,,,,,,,
weaponcharm_mtx7_03,loot,0,,,,,,,,,,
weaponcharm_mtx7_04,loot,0,,,,,,,,,,
weaponcharm_mtx7_05,loot,0,,,,,,,,,,
weaponcharm_mtx7_06,loot,0,,,,,,,,,,
weaponcharm_mtx7_07,loot,0,,,,,,,,,,
weaponcharm_mtx7_08,loot,0,,,,,,,,,,
weaponcharm_mtx7_09,loot,0,,,,,,,,,,
weaponcharm_mtx7_10,loot,0,,,,,,,,,,
weaponcharm_mtx7_11,loot,0,,,,,,,,,,
weaponcharm_mtx7_12,loot,0,,,,,,,,,,
weaponcharm_mtx7_13,loot,0,,,,,,,,,,
weaponcharm_mtx7_14,loot,0,,,,,,,,,,
weaponcharm_mtx7_15,loot,0,,,,,,,,,,
weaponcharm_mtx7_16,loot,0,,,,,,,,,,
weaponcharm_mtx7_17,loot,0,,,,,,,,,,
weaponcharm_mtx7_18,loot,0,,,,,,,,,,
weaponcharm_mtx7_19,loot,0,,,,,,,,,,
weaponcharm_mtx7_20,loot,0,,,,,,,,,,
weaponcharm_mtx7_21,loot,0,,,,,,,,,,
weaponcharm_mtx7_22,loot,0,,,,,,,,,,
weaponcharm_mtx7_23,loot,0,,,,,,,,,,
weaponcharm_mtx7_24,loot,0,,,,,,,,,,
weaponcharm_mtx7_25,loot,0,,,,,,,,,,
weaponcharm_mtx7_26,loot,0,,,,,,,,,,
weaponcharm_mtx7_27,loot,0,,,,,,,,,,
weaponcharm_mtx7_28,loot,0,,,,,,,,,,
weaponcharm_mtx7_29,loot,0,,,,,,,,,,
weaponcharm_mtx7_30,loot,0,,,,,,,,,,
weaponcharm_mtx7_31,loot,0,,,,,,,,,,
weaponcharm_mtx7_32,loot,0,,,,,,,,,,
weaponcharm_mtx7_33,loot,0,,,,,,,,,,
weaponcharm_mtx7_34,loot,0,,,,,,,,,,
weaponcharm_mtx7_35,loot,0,,,,,,,,,,
weaponcharm_mtx7_36,loot,0,,,,,,,,,,
weaponcharm_mtx7_37,loot,0,,,,,,,,,,
weaponcharm_mtx7_38,loot,0,,,,,,,,,,
weaponcharm_mtx7_39,loot,0,,,,,,,,,,
weaponcharm_mtx7_40,loot,0,,,,,,,,,,
weaponcharm_mtx7_41,loot,0,,,,,,,,,,
weaponcharm_mtx7_42,loot,0,,,,,,,,,,
weaponcharm_mtx7_43,loot,0,,,,,,,,,,
weaponcharm_mtx7_44,loot,0,,,,,,,,,,
weaponcharm_mtx7_45,loot,0,,,,,,,,,,
weaponcharm_mtx7_46,loot,0,,,,,,,,,,
weaponcharm_mtx7_47,loot,0,,,,,,,,,,
weaponcharm_mtx7_48,loot,0,,,,,,,,,,
weaponcharm_mtx7_49,loot,0,,,,,,,,,,
weaponcharm_mtx7_50,loot,0,,,,,,,,,,
weaponcharm_mtx8_01,loot,0,,,,,,,,,,
weaponcharm_mtx8_02,loot,0,,,,,,,,,,
weaponcharm_mtx8_03,loot,0,,,,,,,,,,
weaponcharm_mtx8_04,loot,0,,,,,,,,,,
weaponcharm_mtx8_06,loot,0,,,,,,,,,,
weaponcharm_mtx8_07,loot,0,,,,,,,,,,
weaponcharm_mtx8_08,loot,0,,,,,,,,,,
weaponcharm_mtx8_09,loot,0,,,,,,,,,,
weaponcharm_mtx8_10,loot,0,,,,,,,,,,
weaponcharm_mtx8_11,loot,0,,,,,,,,,,
weaponcharm_mtx8_12,loot,0,,,,,,,,,,
weaponcharm_mtx8_13,loot,0,,,,,,,,,,
weaponcharm_mtx8_14,loot,0,,,,,,,,,,
weaponcharm_mtx8_15,loot,0,,,,,,,,,,
weaponcharm_mtx8_16,loot,0,,,,,,,,,,
weaponcharm_mtx8_17,loot,0,,,,,,,,,,
weaponcharm_mtx8_18,loot,0,,,,,,,,,,
weaponcharm_mtx8_19,loot,0,,,,,,,,,,
weaponcharm_mtx8_20,loot,0,,,,,,,,,,
weaponcharm_mtx8_21,loot,0,,,,,,,,,,
weaponcharm_mtx8_22,loot,0,,,,,,,,,,
weaponcharm_mtx8_24,loot,0,,,,,,,,,,
weaponcharm_mtx8_25,loot,0,,,,,,,,,,
weaponcharm_mtx8_26,loot,0,,,,,,,,,,
weaponcharm_mtx8_27,loot,0,,,,,,,,,,
weaponcharm_mtx8_28,loot,0,,,,,,,,,,
weaponcharm_mtx8_29,loot,0,,,,,,,,,,
weaponcharm_mtx8_30,loot,0,,,,,,,,,,
weaponcharm_mtx8_31,loot,0,,,,,,,,,,
weaponcharm_mtx8_32,loot,0,,,,,,,,,,
weaponcharm_mtx8_33,loot,0,,,,,,,,,,
weaponcharm_mtx8_34,loot,0,,,,,,,,,,
weaponcharm_mtx8_35,loot,0,,,,,,,,,,
weaponcharm_mtx8_36,loot,0,,,,,,,,,,
weaponcharm_mtx8_37,loot,0,,,,,,,,,,
weaponcharm_mtx8_38,loot,0,,,,,,,,,,
weaponcharm_mtx8_39,loot,0,,,,,,,,,,
weaponcharm_mtx8_41,loot,0,,,,,,,,,,
weaponcharm_mtx8_42,loot,0,,,,,,,,,,
weaponcharm_mtx8_43,loot,0,,,,,,,,,,
weaponcharm_mtx8_44,loot,0,,,,,,,,,,
weaponcharm_mtx8_45,loot,0,,,,,,,,,,
weaponcharm_mtx8_46,loot,0,,,,,,,,,,
weaponcharm_mtx8_47,loot,0,,,,,,,,,,
weaponcharm_mtx8_48,loot,0,,,,,,,,,,
weaponcharm_mtx8_49,loot,0,,,,,,,,,,
weaponcharm_mtx8_50,loot,0,,,,,,,,,,
weaponcharm_mtx8_51,loot,0,,,,,,,,,,
weaponcharm_mtx8_52,loot,0,,,,,,,,,,
weaponcharm_mtx8_53,loot,0,,,,,,,,,,
weaponcharm_mtx8_54,loot,0,,,,,,,,,,
weaponcharm_mtx8_56,loot,0,,,,,,,,,,
weaponcharm_mtx8_58,loot,0,,,,,,,,,,
weaponcharm_mtx9_01,loot,0,,,,,,,,,,
weaponcharm_mtx9_02,loot,0,,,,,,,,,,
weaponcharm_mtx9_03,loot,0,,,,,,,,,,
weaponcharm_mtx9_04,loot,0,,,,,,,,,,
weaponcharm_mtx9_05,loot,0,,,,,,,,,,
weaponcharm_mtx9_06,loot,0,,,,,,,,,,
weaponcharm_mtx9_07,loot,0,,,,,,,,,,
weaponcharm_mtx9_08,loot,0,,,,,,,,,,
weaponcharm_mtx9_09,loot,0,,,,,,,,,,
weaponcharm_mtx9_10,loot,0,,,,,,,,,,
weaponcharm_mtx9_11,loot,0,,,,,,,,,,
weaponcharm_mtx9_12,loot,0,,,,,,,,,,
weaponcharm_mtx9_13,loot,0,,,,,,,,,,
weaponcharm_mtx9_14,loot,0,,,,,,,,,,
weaponcharm_mtx9_15,loot,0,,,,,,,,,,
weaponcharm_mtx9_16,loot,0,,,,,,,,,,
weaponcharm_mtx9_17,loot,0,,,,,,,,,,
weaponcharm_mtx9_18,loot,0,,,,,,,,,,
weaponcharm_mtx9_19,loot,0,,,,,,,,,,
weaponcharm_mtx9_20,loot,0,,,,,,,,,,
weaponcharm_mtx9_21,loot,0,,,,,,,,,,
weaponcharm_mtx9_22,loot,0,,,,,,,,,,
weaponcharm_mtx9_23,loot,0,,,,,,,,,,
weaponcharm_mtx9_24,loot,0,,,,,,,,,,
weaponcharm_mtx9_25,loot,0,,,,,,,,,,
weaponcharm_mtx9_26,loot,0,,,,,,,,,,
weaponcharm_mtx9_27,loot,0,,,,,,,,,,
weaponcharm_mtx9_28,loot,0,,,,,,,,,,
weaponcharm_mtx9_29,loot,0,,,,,,,,,,
weaponcharm_mtx9_30,loot,0,,,,,,,,,,
weaponcharm_mtx9_31,loot,0,,,,,,,,,,
weaponcharm_mtx9_32,loot,0,,,,,,,,,,
weaponcharm_mtx9_33,loot,0,,,,,,,,,,
weaponcharm_mtx9_34,loot,0,,,,,,,,,,
weaponcharm_mtx9_35,loot,0,,,,,,,,,,
weaponcharm_mtx9_36,loot,0,,,,,,,,,,
weaponcharm_mtx9_37,loot,0,,,,,,,,,,
weaponcharm_mtx9_38,loot,0,,,,,,,,,,
weaponcharm_mtx9_39,loot,0,,,,,,,,,,
weaponcharm_mtx9_40,loot,0,,,,,,,,,,
weaponcharm_mtx9_41,loot,0,,,,,,,,,,
weaponcharm_mtx9_42,loot,0,,,,,,,,,,
weaponcharm_mtx9_43,loot,0,,,,,,,,,,
weaponcharm_mtx9_44,loot,0,,,,,,,,,,
weaponcharm_mtx9_45,loot,0,,,,,,,,,,
weaponcharm_mtx9_46,loot,0,,,,,,,,,,
weaponcharm_mtx9_47,loot,0,,,,,,,,,,
weaponcharm_mtx9_48,loot,0,,,,,,,,,,
weaponcharm_mtx9_49,loot,0,,,,,,,,,,
weaponcharm_mtx9_50,loot,0,,,,,,,,,,
weaponcharm_mtx9_51,loot,0,,,,,,,,,,
wimmer bronze,weaponCamo,0,ch_camoT2_doublekill_wimmer_mp,,,,,,,,,
wimmer brownspot,weaponCamo,0,ch_camo_wimmer_mp_2,,,,,,,,,
wimmer camo_pap_04,weaponCamo,0,,,,,,,,,,
wimmer chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
wimmer chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
wimmer copper,weaponCamo,0,ch_camoT2_killstreak5_wimmer_mp,,,,,,,,,
wimmer diamond,weaponCamo,0,ch_camo_mastery_ar,,,,,,,,,
wimmer gold,weaponCamo,0,ch_camo_mastery_wimmer_mp,,,,,,,,,
wimmer gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_wimmer_mp,,,,,,,,,
wimmer gold_leopard,weaponCamo,0,ch_camoT3_doublekill_wimmer_mp,,,,,,,,,
wimmer greenspot,weaponCamo,0,ch_camo_wimmer_mp_1,,,,,,,,,
wimmer heeres,weaponCamo,0,ch_camo_wimmer_mp_3,,,,,,,,,
wimmer leibermuster,weaponCamo,0,ch_camo_wimmer_mp_4,,,,,,,,,
wimmer leopard,weaponCamo,0,ch_camoT2_altdivision_wimmer_mp,,,,,,,,,
wimmer m1916,weaponCamo,0,ch_camoT2_longshot_wimmer_mp,,,,,,,,,
wimmer oakleaf,weaponCamo,0,ch_camo_wimmer_mp_6,,,,,,,,,
wimmer palmtree,weaponCamo,0,ch_camo_wimmer_mp_7,,,,,,,,,
wimmer panzer,weaponCamo,0,ch_camo_wimmer_mp_9,,,,,,,,,
wimmer peapattern,weaponCamo,0,ch_camo_wimmer_mp_5,,,,,,,,,
wimmer planetree,weaponCamo,0,ch_camo_wimmer_mp_8,,,,,,,,,
wimmer snow,weaponCamo,0,ch_camoT2_maindivision_wimmer_mp,,,,,,,,,
wimmer zom_amp,weaponCamo,0,,,,,,,,,,
wimmer zom_amp_02,weaponCamo,0,,,,,,,,,,
wimmer zom_amp_03,weaponCamo,0,,,,,,,,,,
wimmer zom_amp_04,weaponCamo,0,,,,,,,,,,
wimmer zom_amp_05,weaponCamo,0,,,,,,,,,,
wimmer zom_camo_01,weaponCamo,0,,,,,,,,,,
wimmer zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
wimmer zom_fog_01,weaponCamo,0,,,,,,,,,,
wimmer zom_frontline_01,weaponCamo,0,,,,,,,,,,
wimmer zom_madmin_01,weaponCamo,0,,,,,,,,,,
wimmer zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
wimmer zom_skin_01,weaponCamo,0,,,,,,,,,,
wimmer zom_spat_01,weaponCamo,0,,,,,,,,,,
wimmer zom_spat_02,weaponCamo,0,,,,,,,,,,
wimmer zom_spat_03,weaponCamo,0,,,,,,,,,,
wimmer zom_twitch,weaponCamo,0,,,,,,,,,,
wimmer_loot0_mp,loot,0,,,,,,,,,,
wimmer_loot1_mp,loot,0,,,,,,,,,,
wimmer_loot2_mp,loot,0,,,,,,,,,,
wimmer_loot3_mp,loot,0,,,,,,,,,,
wimmer_mp,weapon,0,,,,,,,,,,
winchester1897 bronze,weaponCamo,0,ch_camoT2_doublekill_winchester1897_mp,,,,,,,,,
winchester1897 brownspot,weaponCamo,0,ch_camo_winchester1897_mp_2,,,,,,,,,
winchester1897 camo_pap_04,weaponCamo,0,,,,,,,,,,
winchester1897 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
winchester1897 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
winchester1897 copper,weaponCamo,0,ch_camoT2_killstreak5_winchester1897_mp,,,,,,,,,
winchester1897 diamond,weaponCamo,0,ch_camo_mastery_shotgun,,,,,,,,,
winchester1897 gold,weaponCamo,0,ch_camo_mastery_winchester1897_mp,,,,,,,,,
winchester1897 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_winchester1897_mp,,,,,,,,,
winchester1897 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_winchester1897_mp,,,,,,,,,
winchester1897 greenspot,weaponCamo,0,ch_camo_winchester1897_mp_1,,,,,,,,,
winchester1897 heeres,weaponCamo,0,ch_camo_winchester1897_mp_3,,,,,,,,,
winchester1897 leibermuster,weaponCamo,0,ch_camo_winchester1897_mp_4,,,,,,,,,
winchester1897 leopard,weaponCamo,0,ch_camoT2_altdivision_winchester1897_mp,,,,,,,,,
winchester1897 m1916,weaponCamo,0,ch_camoT2_revenge_winchester1897_mp,,,,,,,,,
winchester1897 oakleaf,weaponCamo,0,ch_camo_winchester1897_mp_6,,,,,,,,,
winchester1897 palmtree,weaponCamo,0,ch_camo_winchester1897_mp_7,,,,,,,,,
winchester1897 panzer,weaponCamo,0,ch_camo_winchester1897_mp_9,,,,,,,,,
winchester1897 peapattern,weaponCamo,0,ch_camo_winchester1897_mp_5,,,,,,,,,
winchester1897 planetree,weaponCamo,0,ch_camo_winchester1897_mp_8,,,,,,,,,
winchester1897 ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_winchester1897_mp_1,,,,,,,,,
winchester1897 ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_winchester1897_mp,,,,,,,,,
winchester1897 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_winchester1897_mp_2,,,,,,,,,
winchester1897 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_winchester1897_mp_3,,,,,,,,,
winchester1897 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_winchester1897_mp_4,,,,,,,,,
winchester1897 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_winchester1897_mp_5,,,,,,,,,
winchester1897 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_winchester1897_mp_6,,,,,,,,,
winchester1897 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_winchester1897_mp,,,,,,,,,
winchester1897 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_winchester1897_mp,,,,,,,,,
winchester1897 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_winchester1897_mp,,,,,,,,,
winchester1897 snow,weaponCamo,0,ch_camoT2_maindivision_winchester1897_mp,,,,,,,,,
winchester1897 zom_amp,loot,0,,,,,,,,,,
winchester1897 zom_amp_02,weaponCamo,0,,,,,,,,,,
winchester1897 zom_amp_03,loot,0,,,,,,,,,,
winchester1897 zom_amp_04,weaponCamo,0,,,,,,,,,,
winchester1897 zom_amp_05,weaponCamo,0,,,,,,,,,,
winchester1897 zom_camo_01,weaponCamo,0,,,,,,,,,,
winchester1897 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
winchester1897 zom_fog_01,loot,0,,,,,,,,,,
winchester1897 zom_frontline_01,weaponCamo,0,,,,,,,,,,
winchester1897 zom_madmin_01,weaponCamo,0,,,,,,,,,,
winchester1897 zom_preorder,loot,0,,,,,,,0x800092,,,
winchester1897 zom_skin_01,loot,0,,,,,,,,,,
winchester1897 zom_spat_01,weaponCamo,0,,,,,,,,,,
winchester1897 zom_spat_02,weaponCamo,0,,,,,,,,,,
winchester1897 zom_spat_03,weaponCamo,0,,,,,,,,,,
winchester1897 zom_twitch,weaponCamo,0,,,,,,,,,,
winchester1897_loot0_mp,loot,0,,,,,,,,,,
winchester1897_loot1_mp,loot,0,,,,,,,,,,
winchester1897_loot2_mp,loot,0,,,,,,,,,,
winchester1897_loot3_mp,loot,0,,,,,,,,,,
winchester1897_mp,weapon,0,,,,,,,,,,
wz35 bronze,weaponCamo,0,ch_camoT2_doublekill_wz35_mp,,,,,,,,,
wz35 brownspot,weaponCamo,0,ch_camo_wz35_mp_2,,,,,,,,,
wz35 camo_pap_04,weaponCamo,0,,,,,,,,,,
wz35 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
wz35 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
wz35 copper,weaponCamo,0,ch_camoT2_killstreak5_wz35_mp,,,,,,,,,
wz35 diamond,weaponCamo,0,ch_camo_mastery_sniper,,,,,,,,,
wz35 gold,weaponCamo,0,ch_camo_mastery_wz35_mp,,,,,,,,,
wz35 gold_cheetah,weaponCamo,0,ch_camoT4_headshot_wz35_mp,,,,,,,,,
wz35 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_wz35_mp,,,,,,,,,
wz35 greenspot,weaponCamo,0,ch_camo_wz35_mp_1,,,,,,,,,
wz35 heeres,weaponCamo,0,ch_camo_wz35_mp_3,,,,,,,,,
wz35 leibermuster,weaponCamo,0,ch_camo_wz35_mp_4,,,,,,,,,
wz35 leopard,weaponCamo,0,ch_camoT2_altdivision_wz35_mp,,,,,,,,,
wz35 m1916,weaponCamo,0,ch_camoT2_revenge_wz35_mp,,,,,,,,,
wz35 oakleaf,weaponCamo,0,ch_camo_wz35_mp_6,,,,,,,,,
wz35 palmtree,weaponCamo,0,ch_camo_wz35_mp_7,,,,,,,,,
wz35 panzer,weaponCamo,0,ch_camo_wz35_mp_9,,,,,,,,,
wz35 peapattern,weaponCamo,0,ch_camo_wz35_mp_5,,,,,,,,,
wz35 planetree,weaponCamo,0,ch_camo_wz35_mp_8,,,,,,,,,
wz35 snow,weaponCamo,0,ch_camoT2_maindivision_wz35_mp,,,,,,,,,
wz35 zom_amp,weaponCamo,0,,,,,,,,,,
wz35 zom_amp_02,weaponCamo,0,,,,,,,,,,
wz35 zom_amp_03,weaponCamo,0,,,,,,,,,,
wz35 zom_amp_04,weaponCamo,0,,,,,,,,,,
wz35 zom_amp_05,weaponCamo,0,,,,,,,,,,
wz35 zom_camo_01,weaponCamo,0,,,,,,,,,,
wz35 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
wz35 zom_fog_01,weaponCamo,0,,,,,,,,,,
wz35 zom_frontline_01,weaponCamo,0,,,,,,,,,,
wz35 zom_madmin_01,weaponCamo,0,,,,,,,,,,
wz35 zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
wz35 zom_skin_01,weaponCamo,0,,,,,,,,,,
wz35 zom_spat_01,weaponCamo,0,,,,,,,,,,
wz35 zom_spat_02,weaponCamo,0,,,,,,,,,,
wz35 zom_spat_03,weaponCamo,0,,,,,,,,,,
wz35 zom_twitch,weaponCamo,0,,,,,,,,,,
wz35_loot0_mp,loot,0,,,,,,,,,,
wz35_loot1_mp,loot,0,,,,,,,,,,
wz35_loot2_mp,loot,0,,,,,,,,,,
wz35_loot3_mp,loot,0,,,,,,,,,,
wz35_mp,weapon,0,,,,,,,,,,
zk_alt,attachmentUnlock,0,,,,,,,,,,
zk383 bronze,weaponCamo,0,ch_camoT2_doublekill_zk383_mp,,,,,,,,,
zk383 brownspot,weaponCamo,0,ch_camo_zk383_mp_2,,,,,,,,,
zk383 camo_pap_04,weaponCamo,0,,,,,,,,,,
zk383 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
zk383 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
zk383 copper,weaponCamo,0,ch_camoT2_killstreak5_zk383_mp,,,,,,,,,
zk383 diamond,weaponCamo,0,ch_camo_mastery_smg,,,,,,,,,
zk383 gold,weaponCamo,0,ch_camo_mastery_zk383_mp,,,,,,,,,
zk383 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_zk383_mp,,,,,,,,,
zk383 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_zk383_mp,,,,,,,,,
zk383 greenspot,weaponCamo,0,ch_camo_zk383_mp_1,,,,,,,,,
zk383 heeres,weaponCamo,0,ch_camo_zk383_mp_3,,,,,,,,,
zk383 leibermuster,weaponCamo,0,ch_camo_zk383_mp_4,,,,,,,,,
zk383 leopard,weaponCamo,0,ch_camoT2_altdivision_zk383_mp,,,,,,,,,
zk383 m1916,weaponCamo,0,ch_camoT2_revenge_zk383_mp,,,,,,,,,
zk383 oakleaf,weaponCamo,0,ch_camo_zk383_mp_6,,,,,,,,,
zk383 palmtree,weaponCamo,0,ch_camo_zk383_mp_7,,,,,,,,,
zk383 panzer,weaponCamo,0,ch_camo_zk383_mp_9,,,,,,,,,
zk383 peapattern,weaponCamo,0,ch_camo_zk383_mp_5,,,,,,,,,
zk383 planetree,weaponCamo,0,ch_camo_zk383_mp_8,,,,,,,,,
zk383 ret1_lens,weaponReticle,0,ch_reticle_lens_kill_zk383_mp_1,,,,,,,,,
zk383 ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_zk383_mp_1,,,,,,,,,
zk383 ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_zk383_mp,,,,,,,,,
zk383 ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_zk383_mp,,,,,,,,,
zk383 ret2_lens,weaponReticle,0,ch_reticle_lens_kill_zk383_mp_2,,,,,,,,,
zk383 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_zk383_mp_2,,,,,,,,,
zk383 ret3_lens,weaponReticle,0,ch_reticle_lens_kill_zk383_mp_3,,,,,,,,,
zk383 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_zk383_mp_3,,,,,,,,,
zk383 ret4_lens,weaponReticle,0,ch_reticle_lens_kill_zk383_mp_4,,,,,,,,,
zk383 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_zk383_mp_4,,,,,,,,,
zk383 ret5_lens,weaponReticle,0,ch_reticle_lens_kill_zk383_mp_5,,,,,,,,,
zk383 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_zk383_mp_5,,,,,,,,,
zk383 ret6_lens,weaponReticle,0,ch_reticle_lens_kill_zk383_mp_6,,,,,,,,,
zk383 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_zk383_mp_6,,,,,,,,,
zk383 ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_zk383_mp,,,,,,,,,
zk383 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_zk383_mp,,,,,,,,,
zk383 ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_zk383_mp,,,,,,,,,
zk383 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_zk383_mp,,,,,,,,,
zk383 ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_zk383_mp,,,,,,,,,
zk383 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_zk383_mp,,,,,,,,,
zk383 snow,weaponCamo,0,ch_camoT2_maindivision_zk383_mp,,,,,,,,,
zk383 zom_amp,loot,0,,,,,,,,,,
zk383 zom_amp_02,weaponCamo,0,,,,,,,,,,
zk383 zom_amp_03,loot,0,,,,,,,,,,
zk383 zom_amp_04,weaponCamo,0,,,,,,,,,,
zk383 zom_amp_05,weaponCamo,0,,,,,,,,,,
zk383 zom_camo_01,weaponCamo,0,,,,,,,,,,
zk383 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
zk383 zom_fog_01,loot,0,,,,,,,,,,
zk383 zom_frontline_01,weaponCamo,0,,,,,,,,,,
zk383 zom_madmin_01,weaponCamo,0,,,,,,,,,,
zk383 zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
zk383 zom_skin_01,weaponCamo,0,,,,,,,,,,
zk383 zom_spat_01,weaponCamo,0,,,,,,,,,,
zk383 zom_spat_02,weaponCamo,0,,,,,,,,,,
zk383 zom_spat_03,weaponCamo,0,,,,,,,,,,
zk383 zom_twitch,weaponCamo,0,,,,,,,,,,
zk383_loot0_mp,loot,0,ch_division_iconic_weapon_grenadier,,,,,,,,,
zk383_loot1_mp,loot,0,ch_division_iconic_weapon_grenadier,,,,,,,,,
